Date,AUD,CAD,EUR,GBP,USD
05/07/14,1,1.0171,0.6707,0.5505,0.9341
05/06/14,1,1.0201,0.6697,0.5499,0.9339
05/05/14,1,1.0178,0.6678,0.5495,0.9265
05/04/14,1,1.0153,0.668,0.5487,0.9259
05/03/14,1,1.0153,0.668,0.5487,0.9259
05/02/14,1,1.0153,0.668,0.5487,0.9259
05/01/14,1,1.0163,0.669,0.5506,0.9266
04/30/14,1,1.0163,0.669,0.5506,0.9266
04/29/14,1,1.0168,0.6704,0.5512,0.9269
04/28/14,1,1.0232,0.6696,0.551,0.9282
04/27/14,1,1.0239,0.6719,0.5529,0.9293
04/26/14,1,1.0239,0.6719,0.5529,0.9293
04/25/14,1,1.0239,0.6719,0.5529,0.9293
04/24/14,1,1.0215,0.6704,0.5518,0.9265
04/23/14,1,1.0231,0.6709,0.5528,0.9281
04/22/14,1,1.0315,0.6778,0.5562,0.9366
04/21/14,1,1.0291,0.6747,0.5561,0.9348
04/20/14,1,1.0291,0.6747,0.5561,0.9348
04/19/14,1,1.0291,0.6747,0.5561,0.9348
04/18/14,1,1.0291,0.6747,0.5561,0.9348
04/17/14,1,1.0291,0.6747,0.5561,0.9348
04/16/14,1,1.0279,0.6762,0.5571,0.9359
04/15/14,1,1.0323,0.6804,0.5614,0.9392
04/14/14,1,1.0321,0.6806,0.5632,0.9411
04/13/14,1,1.0301,0.677,0.5613,0.9391
04/12/14,1,1.0301,0.677,0.5613,0.9391
04/11/14,1,1.0301,0.677,0.5613,0.9391
04/10/14,1,1.0262,0.6788,0.5615,0.9413
04/09/14,1,1.0241,0.679,0.5593,0.9366
04/08/14,1,1.02,0.6775,0.5584,0.9332
04/07/14,1,1.018,0.6749,0.5582,0.9261
04/06/14,1,1.0196,0.6752,0.5582,0.9251
04/05/14,1,1.0196,0.6752,0.5582,0.9251
04/04/14,1,1.0196,0.6752,0.5582,0.9251
04/03/14,1,1.0174,0.6706,0.5564,0.9235
04/02/14,1,1.0192,0.6709,0.5555,0.9255
04/01/14,1,1.0209,0.6698,0.5554,0.9237
03/31/14,1,1.019,0.6693,0.5543,0.9228
03/30/14,1,1.0202,0.6718,0.5557,0.9243
03/29/14,1,1.0202,0.6718,0.5557,0.9243
03/28/14,1,1.0202,0.6718,0.5557,0.9243
03/27/14,1,1.0244,0.6712,0.5555,0.9234
03/26/14,1,1.0311,0.6696,0.5582,0.9235
03/25/14,1,1.0228,0.6636,0.554,0.9151
03/24/14,1,1.0237,0.6626,0.5536,0.9127
03/23/14,1,1.0155,0.6579,0.5498,0.9066
03/22/14,1,1.0155,0.6579,0.5498,0.9066
03/21/14,1,1.0155,0.6579,0.5498,0.9066
03/20/14,1,1.0164,0.6554,0.547,0.902
03/19/14,1,1.0181,0.6549,0.548,0.9112
03/18/14,1,1.0066,0.6555,0.5495,0.9113
03/17/14,1,1.0054,0.6531,0.5465,0.9082
03/16/14,1,1.0007,0.6501,0.5439,0.9026
03/15/14,1,1.0007,0.6501,0.5439,0.9026
03/14/14,1,1.0007,0.6501,0.5439,0.9026
03/13/14,1,1.0036,0.6505,0.5435,0.907
03/12/14,1,0.9973,0.6449,0.539,0.8955
03/11/14,1,1.0039,0.6523,0.5438,0.9035
03/10/14,1,1.0039,0.6511,0.5429,0.9038
03/09/14,1,1.003,0.6572,0.5445,0.9131
03/08/14,1,1.003,0.6572,0.5445,0.9131
03/07/14,1,1.003,0.6572,0.5445,0.9131
03/06/14,1,0.9996,0.6593,0.5429,0.9062
03/05/14,1,0.9931,0.6538,0.5372,0.8978
03/04/14,1,0.9904,0.6497,0.5357,0.8945
03/03/14,1,0.99,0.648,0.5333,0.8922
03/02/14,1,0.9963,0.6488,0.536,0.8961
03/01/14,1,0.9963,0.6488,0.536,0.8961
02/28/14,1,0.9963,0.6488,0.536,0.8961
02/27/14,1,0.9944,0.6542,0.5367,0.8934
02/26/14,1,0.9962,0.6541,0.5381,0.8978
02/25/14,1,0.9996,0.6562,0.5407,0.9026
02/24/14,1,0.9982,0.6548,0.54,0.8994
02/23/14,1,1.0014,0.6543,0.5377,0.8969
02/22/14,1,1.0014,0.6543,0.5377,0.8969
02/21/14,1,1.0014,0.6543,0.5377,0.8969
02/20/14,1,0.9948,0.6549,0.5383,0.8976
02/19/14,1,0.9891,0.6572,0.5422,0.9033
02/18/14,1,0.9899,0.6574,0.5412,0.9026
02/17/14,1,0.9905,0.6597,0.5402,0.9037
02/16/14,1,0.9895,0.6589,0.5406,0.9032
02/15/14,1,0.9895,0.6589,0.5406,0.9032
02/14/14,1,0.9895,0.6589,0.5406,0.9032
02/13/14,1,0.9862,0.6554,0.5384,0.8963
02/12/14,1,0.9943,0.666,0.5471,0.9039
02/11/14,1,0.9964,0.6602,0.5484,0.9028
02/10/14,1,0.9872,0.6554,0.545,0.8938
02/09/14,1,0.9899,0.6588,0.5478,0.8943
02/08/14,1,0.9899,0.6588,0.5478,0.8943
02/07/14,1,0.9899,0.6588,0.5478,0.8943
02/06/14,1,0.9916,0.6644,0.5506,0.8966
02/05/14,1,0.987,0.659,0.5484,0.8925
02/04/14,1,0.9852,0.6581,0.5456,0.8897
02/03/14,1,0.9742,0.6516,0.5382,0.8796
02/02/14,1,0.9752,0.6445,0.5294,0.8711
02/01/14,1,0.9752,0.6445,0.5294,0.8711
01/31/14,1,0.9752,0.6445,0.5294,0.8711
01/30/14,1,0.9817,0.6469,0.5329,0.8781
01/29/14,1,0.9767,0.6437,0.5292,0.876
01/28/14,1,0.9803,0.6445,0.5304,0.8797
01/27/14,1,0.9656,0.6403,0.5283,0.8745
01/26/14,1,0.9635,0.6363,0.5276,0.871
01/25/14,1,0.9635,0.6363,0.5276,0.871
01/24/14,1,0.9635,0.6363,0.5276,0.871
01/23/14,1,0.9781,0.6435,0.5288,0.8777
01/22/14,1,0.9729,0.654,0.5356,0.8872
01/21/14,1,0.9659,0.6492,0.5349,0.8781
01/20/14,1,0.9643,0.6499,0.5369,0.8816
01/19/14,1,0.9641,0.647,0.5346,0.8789
01/18/14,1,0.9641,0.647,0.5346,0.8789
01/17/14,1,0.9641,0.647,0.5346,0.8789
01/16/14,1,0.9608,0.647,0.5384,0.8797
01/15/14,1,0.9765,0.6552,0.5439,0.8914
01/14/14,1,0.9799,0.6584,0.5474,0.8998
01/13/14,1,0.9888,0.6637,0.552,0.9063
01/12/14,1,0.968,0.6551,0.5424,0.8901
01/11/14,1,0.968,0.6551,0.5424,0.8901
01/10/14,1,0.968,0.6551,0.5424,0.8901
01/09/14,1,0.9633,0.6518,0.5382,0.8872
01/08/14,1,0.9658,0.6574,0.5441,0.8936
01/07/14,1,0.9545,0.6545,0.5439,0.8927
01/06/14,1,0.9532,0.6576,0.546,0.8945
01/05/14,1,0.9546,0.6598,0.5479,0.8996
01/04/14,1,0.9546,0.6598,0.5479,0.8996
01/03/14,1,0.9546,0.6598,0.5479,0.8996
01/02/14,1,0.9414,0.6483,0.537,0.8855
01/01/14,1,0.9512,0.6484,0.5406,0.8942
12/31/13,1,0.9512,0.6484,0.5406,0.8942
12/30/13,1,0.9513,0.6443,0.5389,0.8881
12/29/13,1,0.95,0.6449,0.5396,0.8909
12/28/13,1,0.95,0.6449,0.5396,0.8909
12/27/13,1,0.95,0.6449,0.5396,0.8909
12/26/13,1,0.9471,0.6523,0.5454,0.8926
12/25/13,1,0.9471,0.6523,0.5454,0.8926
12/24/13,1,0.9471,0.6523,0.5454,0.8926
12/23/13,1,0.948,0.6527,0.5468,0.8944
12/22/13,1,0.9477,0.6491,0.5419,0.8864
12/21/13,1,0.9477,0.6491,0.5419,0.8864
12/20/13,1,0.9477,0.6491,0.5419,0.8864
12/19/13,1,0.9485,0.6475,0.5406,0.8849
12/18/13,1,0.9473,0.6479,0.5443,0.8908
12/17/13,1,0.944,0.6485,0.5483,0.8916
12/16/13,1,0.9467,0.6494,0.548,0.8945
12/15/13,1,0.9525,0.6513,0.5495,0.894
12/14/13,1,0.9525,0.6513,0.5495,0.894
12/13/13,1,0.9525,0.6513,0.5495,0.894
12/12/13,1,0.958,0.6575,0.5521,0.9057
12/11/13,1,0.9642,0.6612,0.5556,0.9103
12/10/13,1,0.9711,0.6649,0.5562,0.9143
12/09/13,1,0.969,0.6622,0.5547,0.9087
12/08/13,1,0.9657,0.6638,0.5548,0.9068
12/07/13,1,0.9657,0.6638,0.5548,0.9068
12/06/13,1,0.9657,0.6638,0.5548,0.9068
12/05/13,1,0.9634,0.665,0.5528,0.904
12/04/13,1,0.9626,0.6646,0.5516,0.9034
12/03/13,1,0.9726,0.6724,0.5561,0.9129
12/02/13,1,0.9713,0.6751,0.5577,0.9139
12/01/13,1,0.9638,0.6696,0.5576,0.9114
11/30/13,1,0.9638,0.6696,0.5576,0.9114
11/29/13,1,0.9638,0.6696,0.5576,0.9114
11/28/13,1,0.9639,0.6705,0.5579,0.9113
11/27/13,1,0.9619,0.6688,0.5578,0.9093
11/26/13,1,0.9594,0.6729,0.5641,0.9116
11/25/13,1,0.9673,0.6778,0.5658,0.916
11/24/13,1,0.9663,0.6782,0.5658,0.9167
11/23/13,1,0.9663,0.6782,0.5658,0.9167
11/22/13,1,0.9663,0.6782,0.5658,0.9167
11/21/13,1,0.9706,0.6879,0.5744,0.9268
11/20/13,1,0.9811,0.6936,0.581,0.9382
11/19/13,1,0.9826,0.6973,0.5847,0.9415
11/18/13,1,0.9793,0.6955,0.5834,0.9401
11/17/13,1,0.9766,0.6934,0.5808,0.9333
11/16/13,1,0.9766,0.6934,0.5808,0.9333
11/15/13,1,0.9766,0.6934,0.5808,0.9333
11/14/13,1,0.9759,0.6919,0.5792,0.9296
11/13/13,1,0.9765,0.694,0.5829,0.931
11/12/13,1,0.9789,0.6944,0.5866,0.9327
11/11/13,1,0.9799,0.6986,0.5855,0.9357
11/10/13,1,0.9894,0.7046,0.5885,0.9463
11/09/13,1,0.9894,0.7046,0.5885,0.9463
11/08/13,1,0.9894,0.7046,0.5885,0.9463
11/07/13,1,0.9895,0.7098,0.5906,0.9487
11/06/13,1,0.9948,0.7049,0.5923,0.9528
11/05/13,1,0.9941,0.7064,0.5936,0.9532
11/04/13,1,0.9883,0.7035,0.5949,0.9501
11/03/13,1,0.9872,0.701,0.5933,0.9467
11/02/13,1,0.9872,0.701,0.5933,0.9467
11/01/13,1,0.9872,0.701,0.5933,0.9467
10/31/13,1,0.9929,0.6967,0.5924,0.9504
10/30/13,1,0.9926,0.691,0.5915,0.9505
10/29/13,1,0.9913,0.6894,0.5906,0.9492
10/28/13,1,1.0006,0.6951,0.5932,0.9581
10/27/13,1,1.0008,0.6959,0.5929,0.9588
10/26/13,1,1.0008,0.6959,0.5929,0.9588
10/25/13,1,1.0008,0.6959,0.5929,0.9588
10/24/13,1,1.0003,0.6967,0.5947,0.9618
10/23/13,1,0.9924,0.6994,0.5956,0.9618
10/22/13,1,0.9958,0.7071,0.5993,0.9668
10/21/13,1,0.995,0.7073,0.5987,0.9666
10/20/13,1,0.9941,0.7056,0.5963,0.9655
10/19/13,1,0.9941,0.7056,0.5963,0.9655
10/18/13,1,0.9941,0.7056,0.5963,0.9655
10/17/13,1,0.991,0.7044,0.597,0.9623
10/16/13,1,0.9888,0.7029,0.5946,0.9532
10/15/13,1,0.9864,0.7059,0.5974,0.9524
10/14/13,1,0.981,0.6987,0.5927,0.9477
10/13/13,1,0.9844,0.6984,0.593,0.9475
10/12/13,1,0.9844,0.6984,0.593,0.9475
10/11/13,1,0.9844,0.6984,0.593,0.9475
10/10/13,1,0.9796,0.6971,0.5912,0.9433
10/09/13,1,0.9811,0.6993,0.5919,0.9452
10/08/13,1,0.9775,0.6985,0.5886,0.9483
10/07/13,1,0.9715,0.6934,0.585,0.9411
10/06/13,1,0.9745,0.694,0.5878,0.9434
10/05/13,1,0.9745,0.694,0.5878,0.9434
10/04/13,1,0.9745,0.694,0.5878,0.9434
10/03/13,1,0.9692,0.6897,0.5789,0.9375
10/02/13,1,0.9675,0.6917,0.5769,0.9348
10/01/13,1,0.9704,0.695,0.58,0.942
09/30/13,1,0.9604,0.6903,0.5771,0.9323
09/29/13,1,0.9605,0.6877,0.5776,0.9309
09/28/13,1,0.9605,0.6877,0.5776,0.9309
09/27/13,1,0.9605,0.6877,0.5776,0.9309
09/26/13,1,0.9666,0.6949,0.585,0.9381
09/25/13,1,0.9649,0.693,0.5833,0.9358
09/24/13,1,0.9658,0.697,0.5885,0.9391
09/23/13,1,0.9718,0.6987,0.5877,0.9438
09/22/13,1,0.9682,0.6967,0.5877,0.9415
09/21/13,1,0.9682,0.6967,0.5877,0.9415
09/20/13,1,0.9682,0.6967,0.5877,0.9415
09/19/13,1,0.9697,0.7012,0.5904,0.9498
09/18/13,1,0.9637,0.7002,0.5853,0.9349
09/17/13,1,0.9646,0.7003,0.5881,0.9354
09/16/13,1,0.9657,0.7019,0.5885,0.9375
09/15/13,1,0.9554,0.6954,0.5841,0.9245
09/14/13,1,0.9554,0.6954,0.5841,0.9245
09/13/13,1,0.9554,0.6954,0.5841,0.9245
09/12/13,1,0.9546,0.696,0.5854,0.925
09/11/13,1,0.96,0.6999,0.5889,0.9286
09/10/13,1,0.9599,0.7015,0.5919,0.9288
09/09/13,1,0.9554,0.6974,0.5868,0.9202
09/08/13,1,0.9562,0.6989,0.5884,0.9167
09/07/13,1,0.9562,0.6989,0.5884,0.9167
09/06/13,1,0.9562,0.6989,0.5884,0.9167
09/05/13,1,0.9575,0.692,0.5834,0.9136
09/04/13,1,0.9611,0.6957,0.5871,0.9164
09/03/13,1,0.9507,0.6857,0.581,0.9032
09/02/13,1,0.9473,0.6812,0.5775,0.8997
09/01/13,1,0.9404,0.6748,0.5762,0.893
08/31/13,1,0.9404,0.6748,0.5762,0.893
08/30/13,1,0.9404,0.6748,0.5762,0.893
08/29/13,1,0.9383,0.6739,0.5761,0.894
08/28/13,1,0.935,0.6678,0.5764,0.8913
08/27/13,1,0.9437,0.6722,0.5787,0.8966
08/26/13,1,0.9483,0.6743,0.5789,0.9009
08/25/13,1,0.9486,0.6721,0.5774,0.8976
08/24/13,1,0.9486,0.6721,0.5774,0.8976
08/23/13,1,0.9486,0.6721,0.5774,0.8976
08/22/13,1,0.944,0.6751,0.5772,0.8994
08/21/13,1,0.9429,0.6752,0.5759,0.9037
08/20/13,1,0.9415,0.6775,0.5792,0.9073
08/19/13,1,0.9448,0.6853,0.5845,0.9145
08/18/13,1,0.9471,0.6878,0.5868,0.9175
08/17/13,1,0.9471,0.6878,0.5868,0.9175
08/16/13,1,0.9471,0.6878,0.5868,0.9175
08/15/13,1,0.9454,0.6885,0.5875,0.9155
08/14/13,1,0.9425,0.6885,0.5883,0.9118
08/13/13,1,0.9427,0.6873,0.5908,0.9135
08/12/13,1,0.9446,0.6898,0.5923,0.9161
08/11/13,1,0.9434,0.6855,0.5905,0.9168
08/10/13,1,0.9434,0.6855,0.5905,0.9168
08/09/13,1,0.9434,0.6855,0.5905,0.9168
08/08/13,1,0.9445,0.6791,0.5854,0.9072
08/07/13,1,0.9321,0.6721,0.5777,0.8943
08/06/13,1,0.9299,0.6749,0.5843,0.8963
08/05/13,1,0.9243,0.6707,0.5796,0.8891
08/04/13,1,0.9257,0.674,0.5873,0.8899
08/03/13,1,0.9257,0.674,0.5873,0.8899
08/02/13,1,0.9257,0.674,0.5873,0.8899
08/01/13,1,0.9251,0.6787,0.59,0.8984
07/31/13,1,0.9283,0.6791,0.5932,0.9015
07/30/13,1,0.9323,0.6841,0.5933,0.9087
07/29/13,1,0.9493,0.6962,0.6011,0.9238
07/28/13,1,0.951,0.6974,0.6005,0.9247
07/27/13,1,0.951,0.6974,0.6005,0.9247
07/26/13,1,0.951,0.6974,0.6005,0.9247
07/25/13,1,0.9447,0.695,0.6003,0.9176
07/24/13,1,0.9473,0.6963,0.6007,0.9224
07/23/13,1,0.9546,0.7009,0.6024,0.9237
07/22/13,1,0.9542,0.7007,0.6019,0.9225
07/21/13,1,0.9563,0.7022,0.6039,0.9216
07/20/13,1,0.9563,0.7022,0.6039,0.9216
07/19/13,1,0.9563,0.7022,0.6039,0.9216
07/18/13,1,0.9545,0.6998,0.6024,0.9162
07/17/13,1,0.9568,0.7006,0.6047,0.9203
07/16/13,1,0.9601,0.703,0.6111,0.9222
07/15/13,1,0.9435,0.6954,0.6013,0.9049
07/14/13,1,0.9377,0.6927,0.5976,0.9029
07/13/13,1,0.9377,0.6927,0.5976,0.9029
07/12/13,1,0.9377,0.6927,0.5976,0.9029
07/11/13,1,0.9583,0.7061,0.6093,0.9211
07/10/13,1,0.967,0.7176,0.6173,0.9195
07/09/13,1,0.9668,0.7131,0.6168,0.9168
07/08/13,1,0.9591,0.707,0.6091,0.9084
07/07/13,1,0.9648,0.7118,0.6125,0.917
07/06/13,1,0.9648,0.7118,0.6125,0.917
07/05/13,1,0.9648,0.7118,0.6125,0.917
07/04/13,1,0.9614,0.7023,0.6038,0.9119
07/03/13,1,0.957,0.7004,0.5948,0.9076
07/02/13,1,0.9672,0.7031,0.6032,0.9153
07/01/13,1,0.9665,0.7047,0.6034,0.9187
06/30/13,1,0.9678,0.7057,0.6049,0.923
06/29/13,1,0.9678,0.7057,0.6049,0.923
06/28/13,1,0.9678,0.7057,0.6049,0.923
06/27/13,1,0.9717,0.7145,0.6096,0.9312
06/26/13,1,0.9726,0.7126,0.6044,0.9281
06/25/13,1,0.9727,0.7064,0.5995,0.9278
06/24/13,1,0.9685,0.702,0.5975,0.9186
06/23/13,1,0.9587,0.6995,0.5969,0.9219
06/22/13,1,0.9587,0.6995,0.5969,0.9219
06/21/13,1,0.9587,0.6995,0.5969,0.9219
06/20/13,1,0.9531,0.6982,0.5966,0.9216
06/19/13,1,0.9694,0.709,0.6067,0.9504
06/18/13,1,0.9649,0.7077,0.6059,0.9464
06/17/13,1,0.9764,0.7207,0.6108,0.9612
06/16/13,1,0.9771,0.7225,0.6152,0.9611
06/15/13,1,0.9771,0.7225,0.6152,0.9611
06/14/13,1,0.9771,0.7225,0.6152,0.9611
06/13/13,1,0.9728,0.7184,0.6103,0.9566
06/12/13,1,0.9686,0.718,0.6091,0.9533
06/11/13,1,0.9569,0.7039,0.6011,0.9343
06/10/13,1,0.9622,0.7152,0.6082,0.9446
06/09/13,1,0.9743,0.7181,0.6113,0.9522
06/08/13,1,0.9743,0.7181,0.6113,0.9522
06/07/13,1,0.9743,0.7181,0.6113,0.9522
06/06/13,1,0.9811,0.7252,0.6158,0.9513
06/05/13,1,0.9899,0.7328,0.6236,0.9575
06/04/13,1,0.9979,0.7387,0.6321,0.9671
06/03/13,1,0.9999,0.7431,0.633,0.9666
06/02/13,1,0.9922,0.7386,0.6305,0.9606
06/01/13,1,0.9922,0.7386,0.6305,0.9606
05/31/13,1,0.9922,0.7386,0.6305,0.9606
05/30/13,1,0.9956,0.7411,0.6342,0.9593
05/29/13,1,0.999,0.7437,0.6373,0.9632
05/28/13,1,1.0021,0.7488,0.6404,0.9688
05/27/13,1,0.9964,0.746,0.6383,0.9652
05/26/13,1,1.0016,0.7492,0.642,0.9694
05/25/13,1,1.0016,0.7492,0.642,0.9694
05/24/13,1,1.0016,0.7492,0.642,0.9694
05/23/13,1,1.0028,0.7518,0.6429,0.9689
05/22/13,1,1.0047,0.7545,0.6457,0.9751
05/21/13,1,1.0049,0.7606,0.6459,0.9786
05/20/13,1,1.0055,0.761,0.6435,0.9782
05/19/13,1,1.0003,0.7567,0.6392,0.9737
05/18/13,1,1.0003,0.7567,0.6392,0.9737
05/17/13,1,1.0003,0.7567,0.6392,0.9737
05/16/13,1,1.0015,0.7622,0.6444,0.9825
05/15/13,1,1.0091,0.7683,0.6503,0.9884
05/14/13,1,1.0059,0.7645,0.6484,0.9921
05/13/13,1,1.0068,0.7691,0.6492,0.9977
05/12/13,1,1.0104,0.7705,0.6506,1.0008
05/11/13,1,1.0104,0.7705,0.6506,1.0008
05/10/13,1,1.0104,0.7705,0.6506,1.0008
05/09/13,1,1.0257,0.7777,0.6567,1.0221
05/08/13,1,1.0246,0.7768,0.6579,1.0204
05/07/13,1,1.0207,0.7747,0.654,1.0154
05/06/13,1,1.0325,0.7812,0.6586,1.0239
05/05/13,1,1.0378,0.7825,0.6597,1.0261
05/04/13,1,1.0378,0.7825,0.6597,1.0261
05/03/13,1,1.0378,0.7825,0.6597,1.0261
05/02/13,1,1.0322,0.7769,0.6578,1.0249
05/01/13,1,1.0446,0.7906,0.6675,1.0334
04/30/13,1,1.0446,0.7906,0.6675,1.0334
04/29/13,1,1.0491,0.7892,0.6661,1.0349
04/28/13,1,1.0478,0.7905,0.664,1.0275
04/27/13,1,1.0478,0.7905,0.664,1.0275
04/26/13,1,1.0478,0.7905,0.664,1.0275
04/25/13,1,1.0556,0.7893,0.6676,1.0324
04/24/13,1,1.0542,0.79,0.6734,1.0274
04/23/13,1,1.0532,0.7889,0.6719,1.0248
04/22/13,1,1.0535,0.7876,0.6745,1.0269
04/21/13,1,1.0592,0.7879,0.6732,1.0333
04/20/13,1,1.0592,0.7879,0.6732,1.0333
04/19/13,1,1.0592,0.7879,0.6732,1.0333
04/18/13,1,1.0577,0.7916,0.6766,1.0326
04/17/13,1,1.0613,0.788,0.6787,1.0345
04/16/13,1,1.0598,0.7903,0.6772,1.0375
04/15/13,1,1.0618,0.7954,0.6784,1.0404
04/14/13,1,1.0654,0.8067,0.6855,1.0529
04/13/13,1,1.0654,0.8067,0.6855,1.0529
04/12/13,1,1.0654,0.8067,0.6855,1.0529
04/11/13,1,1.067,0.8057,0.6865,1.057
04/10/13,1,1.0693,0.8046,0.6877,1.0529
04/09/13,1,1.0631,0.8033,0.6842,1.0475
04/08/13,1,1.0593,0.7998,0.6806,1.0416
04/07/13,1,1.0571,0.8048,0.6834,1.0418
04/06/13,1,1.0571,0.8048,0.6834,1.0418
04/05/13,1,1.0571,0.8048,0.6834,1.0418
04/04/13,1,1.0587,0.8137,0.6895,1.043
04/03/13,1,1.0632,0.8172,0.6933,1.0483
04/02/13,1,1.0602,0.8152,0.6904,1.0467
04/01/13,1,1.0579,0.8125,0.687,1.0404
03/31/13,1,1.0579,0.8125,0.687,1.0404
03/30/13,1,1.0579,0.8125,0.687,1.0404
03/29/13,1,1.0579,0.8125,0.687,1.0404
03/28/13,1,1.0579,0.8125,0.687,1.0404
03/27/13,1,1.0613,0.8174,0.6908,1.0436
03/26/13,1,1.0685,0.8155,0.6923,1.0488
03/25/13,1,1.0682,0.8093,0.6892,1.0469
03/24/13,1,1.0682,0.8057,0.6871,1.0432
03/23/13,1,1.0682,0.8057,0.6871,1.0432
03/22/13,1,1.0682,0.8057,0.6871,1.0432
03/21/13,1,1.0676,0.8081,0.6882,1.0432
03/20/13,1,1.0643,0.802,0.6859,1.0382
03/19/13,1,1.0633,0.8016,0.6861,1.0376
03/18/13,1,1.0615,0.8035,0.6879,1.0388
03/17/13,1,1.0589,0.7931,0.6852,1.0378
03/16/13,1,1.0589,0.7931,0.6852,1.0378
03/15/13,1,1.0589,0.7931,0.6852,1.0378
03/14/13,1,1.0627,0.8003,0.6928,1.0354
03/13/13,1,1.0581,0.7954,0.6902,1.0325
03/12/13,1,1.0601,0.7916,0.6937,1.0332
03/11/13,1,1.0516,0.7873,0.6876,1.023
03/10/13,1,1.0575,0.7851,0.6838,1.0276
03/09/13,1,1.0575,0.7851,0.6838,1.0276
03/08/13,1,1.0575,0.7851,0.6838,1.0276
03/07/13,1,1.0581,0.7883,0.6819,1.0256
03/06/13,1,1.0582,0.7893,0.6822,1.0288
03/05/13,1,1.0506,0.7852,0.6751,1.0235
03/04/13,1,1.0436,0.78,0.6739,1.0145
03/03/13,1,1.0546,0.7849,0.6787,1.0203
03/02/13,1,1.0546,0.7849,0.6787,1.0203
03/01/13,1,1.0546,0.7849,0.6787,1.0203
02/28/13,1,1.0509,0.7807,0.6737,1.025
02/27/13,1,1.0461,0.7787,0.6728,1.0199
02/26/13,1,1.0513,0.7835,0.6764,1.0246
02/25/13,1,1.0547,0.7754,0.6815,1.0316
02/24/13,1,1.0545,0.7835,0.6754,1.0331
02/23/13,1,1.0545,0.7835,0.6754,1.0331
02/22/13,1,1.0545,0.7835,0.6754,1.0331
02/21/13,1,1.0449,0.7777,0.6721,1.0254
02/20/13,1,1.0468,0.7715,0.6738,1.0316
02/19/13,1,1.0464,0.7749,0.6688,1.0344
02/18/13,1,1.0381,0.7724,0.6658,1.0314
02/17/13,1,1.0361,0.7755,0.6672,1.0333
02/16/13,1,1.0361,0.7755,0.6672,1.0333
02/15/13,1,1.0361,0.7755,0.6672,1.0333
02/14/13,1,1.036,0.7765,0.6673,1.0348
02/13/13,1,1.037,0.7671,0.6643,1.0341
02/12/13,1,1.0309,0.763,0.6573,1.0253
02/11/13,1,1.0357,0.7675,0.6551,1.0278
02/10/13,1,1.0324,0.7727,0.654,1.0334
02/09/13,1,1.0324,0.7727,0.654,1.0334
02/08/13,1,1.0324,0.7727,0.654,1.0334
02/07/13,1,1.0269,0.7613,0.6566,1.0313
02/06/13,1,1.0293,0.7628,0.6584,1.0311
02/05/13,1,1.0369,0.7675,0.6599,1.0389
02/04/13,1,1.04,0.7698,0.6635,1.0433
02/03/13,1,1.0385,0.7615,0.6562,1.039
02/02/13,1,1.0385,0.7615,0.6562,1.039
02/01/13,1,1.0385,0.7615,0.6562,1.039
01/31/13,1,1.0437,0.7687,0.6588,1.0416
01/30/13,1,1.0444,0.7695,0.6604,1.0419
01/29/13,1,1.0505,0.7776,0.6638,1.0446
01/28/13,1,1.0489,0.7734,0.6609,1.0398
01/27/13,1,1.0492,0.7742,0.6591,1.0427
01/26/13,1,1.0492,0.7742,0.6591,1.0427
01/25/13,1,1.0492,0.7742,0.6591,1.0427
01/24/13,1,1.05,0.7851,0.6626,1.048
01/23/13,1,1.0465,0.7915,0.6654,1.055
01/22/13,1,1.0499,0.7928,0.6657,1.0558
01/21/13,1,1.0446,0.7896,0.6625,1.052
01/20/13,1,1.0409,0.789,0.6606,1.0513
01/19/13,1,1.0409,0.789,0.6606,1.0513
01/18/13,1,1.0409,0.789,0.6606,1.0513
01/17/13,1,1.0393,0.7878,0.6571,1.0531
01/16/13,1,1.0404,0.7941,0.6592,1.0543
01/15/13,1,1.0386,0.7903,0.6562,1.0533
01/14/13,1,1.0416,0.7916,0.658,1.0561
01/13/13,1,1.0397,0.7961,0.6554,1.0568
01/12/13,1,1.0397,0.7961,0.6554,1.0568
01/11/13,1,1.0397,0.7961,0.6554,1.0568
01/10/13,1,1.0423,0.8063,0.6589,1.0572
01/09/13,1,1.0382,0.8052,0.6563,1.0513
01/08/13,1,1.0347,0.8022,0.6534,1.0497
01/07/13,1,1.0362,0.8051,0.6535,1.0498
01/06/13,1,1.0323,0.8004,0.6502,1.0415
01/05/13,1,1.0323,0.8004,0.6502,1.0415
01/04/13,1,1.0323,0.8004,0.6502,1.0415
01/03/13,1,1.0362,0.8019,0.6501,1.0506
01/02/13,1,1.0335,0.7913,0.6441,1.0495
01/01/13,1,1.0334,0.7867,0.642,1.0379
12/31/12,1,1.0334,0.7867,0.642,1.0379
12/30/12,1,1.0339,0.7879,0.6437,1.0387
12/29/12,1,1.0339,0.7879,0.6437,1.0387
12/28/12,1,1.0339,0.7879,0.6437,1.0387
12/27/12,1,1.0293,0.7824,0.6414,1.0379
12/26/12,1,1.0322,0.7865,0.6429,1.0396
12/25/12,1,1.0322,0.7865,0.6429,1.0396
12/24/12,1,1.0322,0.7865,0.6429,1.0396
12/23/12,1,1.0338,0.7898,0.643,1.0432
12/22/12,1,1.0338,0.7898,0.643,1.0432
12/21/12,1,1.0338,0.7898,0.643,1.0432
12/20/12,1,1.0375,0.7916,0.6449,1.0486
12/19/12,1,1.0362,0.7895,0.6443,1.0501
