Date,GBP,AUD,CAD,EUR,USD
01/18/15,1,1.848,1.8261,1.3094,1.5173
01/17/15,1,1.848,1.8261,1.3094,1.5173
01/16/15,1,1.848,1.8261,1.3094,1.5173
01/15/15,1,1.8435,1.8059,1.3034,1.5261
01/14/15,1,1.8668,1.8172,1.2898,1.5188
01/13/15,1,1.8593,1.8151,1.2875,1.5169
01/12/15,1,1.8609,1.8025,1.2835,1.5151
01/11/15,1,1.86,1.7904,1.2822,1.5147
01/10/15,1,1.86,1.7904,1.2822,1.5147
01/09/15,1,1.86,1.7904,1.2822,1.5147
01/08/15,1,1.8587,1.7802,1.2802,1.5066
01/07/15,1,1.874,1.7891,1.2783,1.5123
01/06/15,1,1.8669,1.787,1.2752,1.5193
01/05/15,1,1.8851,1.7939,1.2776,1.5223
01/04/15,1,1.9027,1.8037,1.2821,1.544
01/03/15,1,1.9027,1.8037,1.2821,1.544
01/02/15,1,1.9027,1.8037,1.2821,1.544
01/01/15,1,1.9038,1.8055,1.2839,1.5587
12/31/14,1,1.9038,1.8055,1.2839,1.5587
12/30/14,1,1.9018,1.8065,1.2783,1.5544
12/29/14,1,1.9082,1.8086,1.2752,1.5553
12/28/14,1,1.9139,1.8009,1.2715,1.5536
12/27/14,1,1.9139,1.8009,1.2715,1.5536
12/26/14,1,1.9139,1.8009,1.2715,1.5536
12/25/14,1,1.9139,1.8009,1.2715,1.5536
12/24/14,1,1.9139,1.8009,1.2715,1.5536
12/23/14,1,1.9101,1.8067,1.2711,1.5524
12/22/14,1,1.9183,1.8164,1.274,1.5619
12/21/14,1,1.9131,1.8146,1.2744,1.5648
12/20/14,1,1.9131,1.8146,1.2744,1.5648
12/19/14,1,1.9131,1.8146,1.2744,1.5648
12/18/14,1,1.9078,1.8116,1.2715,1.562
12/17/14,1,1.9167,1.8258,1.2607,1.5693
12/16/14,1,1.9091,1.8345,1.2555,1.574
12/15/14,1,1.9063,1.8154,1.2601,1.5658
12/14/14,1,1.8998,1.8192,1.2618,1.571
12/13/14,1,1.8998,1.8192,1.2618,1.571
12/12/14,1,1.8998,1.8192,1.2618,1.571
12/11/14,1,1.8993,1.8016,1.2615,1.5678
12/10/14,1,1.8798,1.7963,1.2662,1.5691
12/09/14,1,1.8861,1.7928,1.2656,1.5654
12/08/14,1,1.8851,1.788,1.2747,1.5625
12/07/14,1,1.8735,1.7872,1.2689,1.5686
12/06/14,1,1.8735,1.7872,1.2689,1.5686
12/05/14,1,1.8735,1.7872,1.2689,1.5686
12/04/14,1,1.869,1.7807,1.2721,1.5661
12/03/14,1,1.8596,1.785,1.2719,1.5684
12/02/14,1,1.8548,1.7799,1.2601,1.5655
12/01/14,1,1.852,1.793,1.2615,1.573
11/30/14,1,1.8417,1.7889,1.2574,1.5696
11/29/14,1,1.8417,1.7889,1.2574,1.5696
11/28/14,1,1.8417,1.7889,1.2574,1.5696
11/27/14,1,1.8384,1.7726,1.2626,1.5758
11/26/14,1,1.8544,1.7772,1.2643,1.5772
11/25/14,1,1.8367,1.766,1.2612,1.5669
11/24/14,1,1.8175,1.7636,1.2633,1.5677
11/23/14,1,1.7999,1.7658,1.2625,1.5682
11/22/14,1,1.7999,1.7658,1.2625,1.5682
11/21/14,1,1.7999,1.7658,1.2625,1.5682
11/20/14,1,1.8231,1.7774,1.2517,1.5695
11/19/14,1,1.8148,1.779,1.2505,1.5676
11/18/14,1,1.7941,1.7676,1.2509,1.5654
11/17/14,1,1.7915,1.7691,1.2517,1.5642
11/16/14,1,1.8046,1.7818,1.2588,1.5655
11/15/14,1,1.8046,1.7818,1.2588,1.5655
11/14/14,1,1.8046,1.7818,1.2588,1.5655
11/13/14,1,1.8016,1.7835,1.2639,1.5743
11/12/14,1,1.817,1.7905,1.269,1.5821
11/11/14,1,1.8359,1.8058,1.2762,1.5855
11/10/14,1,1.8347,1.7988,1.2736,1.5902
11/09/14,1,1.8404,1.8085,1.2765,1.582
11/08/14,1,1.8404,1.8085,1.2765,1.582
11/07/14,1,1.8404,1.8085,1.2765,1.582
11/06/14,1,1.8482,1.8166,1.272,1.5922
11/05/14,1,1.848,1.8209,1.275,1.5912
11/04/14,1,1.8342,1.8271,1.2789,1.6005
11/03/14,1,1.8374,1.8057,1.2807,1.5999
11/02/14,1,1.8169,1.8004,1.2751,1.5969
11/01/14,1,1.8169,1.8004,1.2751,1.5969
10/31/14,1,1.8169,1.8004,1.2751,1.5969
10/30/14,1,1.818,1.7879,1.2703,1.6004
10/29/14,1,1.8123,1.7943,1.2643,1.6103
10/28/14,1,1.8234,1.8128,1.2689,1.6176
10/27/14,1,1.8323,1.8118,1.2705,1.6108
10/26/14,1,1.8253,1.7993,1.2679,1.605
10/25/14,1,1.8253,1.7993,1.2679,1.605
10/24/14,1,1.8253,1.7993,1.2679,1.605
10/23/14,1,1.8224,1.7976,1.2652,1.6029
10/22/14,1,1.8245,1.8007,1.2644,1.6049
10/21/14,1,1.8323,1.8172,1.2658,1.6154
10/20/14,1,1.8398,1.8172,1.2636,1.614
10/19/14,1,1.8349,1.8122,1.2571,1.6119
10/18/14,1,1.8349,1.8122,1.2571,1.6119
10/17/14,1,1.8349,1.8122,1.2571,1.6119
10/16/14,1,1.8375,1.8125,1.2547,1.5996
10/15/14,1,1.8257,1.8104,1.2568,1.5918
10/14/14,1,1.8219,1.7902,1.2587,1.5917
10/13/14,1,1.8376,1.8041,1.269,1.609
10/12/14,1,1.841,1.7954,1.2687,1.6034
10/11/14,1,1.841,1.7954,1.2687,1.6034
10/10/14,1,1.841,1.7954,1.2687,1.6034
10/09/14,1,1.8296,1.8006,1.2698,1.6207
10/08/14,1,1.8318,1.7956,1.2706,1.6067
10/07/14,1,1.8277,1.7926,1.2755,1.608
10/06/14,1,1.8302,1.7917,1.2727,1.5991
10/05/14,1,1.8357,1.7966,1.2735,1.6066
10/04/14,1,1.8357,1.7966,1.2735,1.6066
10/03/14,1,1.8357,1.7966,1.2735,1.6066
10/02/14,1,1.8396,1.7979,1.2781,1.6144
10/01/14,1,1.8628,1.8169,1.285,1.6195
09/30/14,1,1.858,1.8086,1.2865,1.6188
09/29/14,1,1.8596,1.8107,1.2776,1.6227
09/28/14,1,1.8551,1.8122,1.2809,1.6308
09/27/14,1,1.8551,1.8122,1.2809,1.6308
09/26/14,1,1.8551,1.8122,1.2809,1.6308
09/25/14,1,1.8493,1.8114,1.2814,1.6289
09/24/14,1,1.8484,1.8161,1.2783,1.6395
09/23/14,1,1.8424,1.8047,1.2723,1.6402
09/22/14,1,1.841,1.797,1.2713,1.633
09/21/14,1,1.8209,1.7939,1.2715,1.6341
09/20/14,1,1.8209,1.7939,1.2715,1.6341
09/19/14,1,1.8209,1.7939,1.2715,1.6341
09/18/14,1,1.8254,1.7961,1.2686,1.6329
09/17/14,1,1.8022,1.7916,1.2601,1.6326
09/16/14,1,1.7943,1.7889,1.2513,1.6202
09/15/14,1,1.8002,1.8005,1.2579,1.6241
09/14/14,1,1.793,1.7951,1.2553,1.6233
09/13/14,1,1.793,1.7951,1.2553,1.6233
09/12/14,1,1.793,1.7951,1.2553,1.6233
09/11/14,1,1.7821,1.7889,1.2566,1.6245
09/10/14,1,1.7655,1.7739,1.248,1.6136
09/09/14,1,1.7368,1.7693,1.2492,1.6117
09/08/14,1,1.7287,1.7597,1.2463,1.6136
09/07/14,1,1.7401,1.7727,1.2586,1.6296
09/06/14,1,1.7401,1.7727,1.2586,1.6296
09/05/14,1,1.7401,1.7727,1.2586,1.6296
09/04/14,1,1.7558,1.7852,1.2607,1.6408
09/03/14,1,1.7649,1.7953,1.2523,1.6469
09/02/14,1,1.781,1.8035,1.2606,1.6532
09/01/14,1,1.7791,1.8053,1.2654,1.6619
08/31/14,1,1.7758,1.7998,1.2574,1.6582
08/30/14,1,1.7758,1.7998,1.2574,1.6582
08/29/14,1,1.7758,1.7998,1.2574,1.6582
08/28/14,1,1.7721,1.7986,1.2587,1.6587
08/27/14,1,1.7761,1.8101,1.2594,1.6596
08/26/14,1,1.7784,1.8171,1.2562,1.6572
08/25/14,1,1.7815,1.817,1.2568,1.659
08/24/14,1,1.7803,1.8164,1.2495,1.6578
08/23/14,1,1.7803,1.8164,1.2495,1.6578
08/22/14,1,1.7803,1.8164,1.2495,1.6578
08/21/14,1,1.7871,1.8192,1.2512,1.6593
08/20/14,1,1.7911,1.823,1.253,1.6645
08/19/14,1,1.7813,1.815,1.2459,1.6637
08/18/14,1,1.7946,1.8194,1.2497,1.6725
08/17/14,1,1.7904,1.8192,1.2466,1.669
08/16/14,1,1.7904,1.8192,1.2466,1.669
08/15/14,1,1.7904,1.8192,1.2466,1.669
08/14/14,1,1.7907,1.817,1.2475,1.6683
08/13/14,1,1.7975,1.8248,1.2505,1.6706
08/12/14,1,1.8109,1.8371,1.2571,1.6777
08/11/14,1,1.8108,1.8384,1.2538,1.6783
08/10/14,1,1.8098,1.8343,1.2552,1.6804
08/09/14,1,1.8098,1.8343,1.2552,1.6804
08/08/14,1,1.8098,1.8343,1.2552,1.6804
08/07/14,1,1.8154,1.8407,1.2594,1.6836
08/06/14,1,1.8073,1.8469,1.2613,1.6832
08/05/14,1,1.8094,1.846,1.2596,1.6856
08/04/14,1,1.8073,1.8389,1.2544,1.6836
08/03/14,1,1.8127,1.8383,1.2561,1.6826
08/02/14,1,1.8127,1.8383,1.2561,1.6826
08/01/14,1,1.8127,1.8383,1.2561,1.6826
07/31/14,1,1.8158,1.8428,1.2614,1.6876
07/30/14,1,1.8075,1.8406,1.2631,1.6927
07/29/14,1,1.805,1.8335,1.262,1.6947
07/28/14,1,1.8057,1.8367,1.2649,1.6992
07/27/14,1,1.8061,1.8292,1.264,1.6988
07/26/14,1,1.8061,1.8292,1.264,1.6988
07/25/14,1,1.8061,1.8292,1.264,1.6988
07/24/14,1,1.8017,1.824,1.2624,1.7007
07/23/14,1,1.8017,1.8255,1.2645,1.7027
07/22/14,1,1.8176,1.8345,1.265,1.7054
07/21/14,1,1.8202,1.835,1.2634,1.7079
07/20/14,1,1.8201,1.836,1.2633,1.7087
07/19/14,1,1.8201,1.836,1.2633,1.7087
07/18/14,1,1.8201,1.836,1.2633,1.7087
07/17/14,1,1.824,1.838,1.2644,1.7101
07/16/14,1,1.8322,1.8428,1.2653,1.7123
07/15/14,1,1.831,1.8423,1.2609,1.7164
07/14/14,1,1.8202,1.8352,1.2553,1.7106
07/13/14,1,1.8213,1.8217,1.2593,1.712
07/12/14,1,1.8213,1.8217,1.2593,1.712
07/11/14,1,1.8213,1.8217,1.2593,1.712
07/10/14,1,1.8263,1.8257,1.2578,1.7111
07/09/14,1,1.8209,1.8234,1.257,1.7099
07/08/14,1,1.8214,1.8275,1.2597,1.7118
07/07/14,1,1.8293,1.8223,1.2597,1.7122
07/06/14,1,1.8331,1.8232,1.2617,1.7144
07/05/14,1,1.8331,1.8232,1.2617,1.7144
07/04/14,1,1.8331,1.8232,1.2617,1.7144
07/03/14,1,1.827,1.8242,1.2555,1.7132
07/02/14,1,1.8154,1.8265,1.2566,1.716
07/01/14,1,1.8142,1.8277,1.253,1.7151
06/30/14,1,1.8137,1.8202,1.2477,1.7041
06/29/14,1,1.8083,1.8203,1.2505,1.7032
06/28/14,1,1.8083,1.8203,1.2505,1.7032
06/27/14,1,1.8083,1.8203,1.2505,1.7032
06/26/14,1,1.8095,1.8242,1.2514,1.7027
06/25/14,1,1.8123,1.8224,1.2465,1.6971
06/24/14,1,1.8079,1.8235,1.2477,1.6991
06/23/14,1,1.802,1.8256,1.2509,1.7008
06/22/14,1,1.8127,1.8425,1.2539,1.7038
06/21/14,1,1.8127,1.8425,1.2539,1.7038
06/20/14,1,1.8127,1.8425,1.2539,1.7038
06/19/14,1,1.8101,1.844,1.2502,1.7028
06/18/14,1,1.8145,1.8416,1.2492,1.6943
06/17/14,1,1.8129,1.8441,1.2509,1.6973
06/16/14,1,1.8091,1.8465,1.2541,1.697
06/15/14,1,1.8065,1.8402,1.2533,1.6962
06/14/14,1,1.8065,1.8402,1.2533,1.6962
06/13/14,1,1.8065,1.8402,1.2533,1.6962
06/12/14,1,1.7892,1.8273,1.2439,1.6828
06/11/14,1,1.7867,1.8276,1.2392,1.6787
06/10/14,1,1.7905,1.8308,1.2384,1.6776
06/09/14,1,1.796,1.835,1.2348,1.6803
06/08/14,1,1.8023,1.8379,1.2333,1.6825
06/07/14,1,1.8023,1.8379,1.2333,1.6825
06/06/14,1,1.8023,1.8379,1.2333,1.6825
06/05/14,1,1.8028,1.8317,1.2341,1.6743
06/04/14,1,1.8075,1.8319,1.23,1.6761
06/03/14,1,1.8082,1.8274,1.2274,1.6748
06/02/14,1,1.8101,1.8189,1.2302,1.6744
06/01/14,1,1.7999,1.8134,1.2299,1.6735
05/31/14,1,1.7999,1.8134,1.2299,1.6735
05/30/14,1,1.7999,1.8134,1.2299,1.6735
05/29/14,1,1.7984,1.8139,1.2277,1.6712
05/28/14,1,1.8148,1.8192,1.2308,1.6748
05/27/14,1,1.8171,1.8244,1.233,1.6816
05/26/14,1,1.8226,1.8289,1.2347,1.6835
05/25/14,1,1.8264,1.8358,1.2356,1.6841
05/24/14,1,1.8264,1.8358,1.2356,1.6841
05/23/14,1,1.8264,1.8358,1.2356,1.6841
05/22/14,1,1.8261,1.8404,1.234,1.6866
05/21/14,1,1.8309,1.8419,1.2355,1.6896
05/20/14,1,1.8178,1.833,1.2285,1.6833
05/19/14,1,1.7989,1.8296,1.2276,1.6836
05/18/14,1,1.7959,1.8283,1.2273,1.6809
05/17/14,1,1.7959,1.8283,1.2273,1.6809
05/16/14,1,1.7959,1.8283,1.2273,1.6809
05/15/14,1,1.7896,1.821,1.2267,1.6755
05/14/14,1,1.7851,1.8293,1.2229,1.6778
05/13/14,1,1.7968,1.8349,1.2286,1.6835
05/12/14,1,1.8014,1.8372,1.2268,1.6886
05/11/14,1,1.8004,1.8262,1.2236,1.6863
05/10/14,1,1.8004,1.8262,1.2236,1.6863
05/09/14,1,1.8004,1.8262,1.2236,1.6863
05/08/14,1,1.8046,1.8432,1.2146,1.6948
05/07/14,1,1.8166,1.8477,1.2185,1.697
05/06/14,1,1.8184,1.855,1.2178,1.6982
05/05/14,1,1.8197,1.8522,1.2152,1.6859
05/04/14,1,1.8226,1.8505,1.2174,1.6876
05/03/14,1,1.8226,1.8505,1.2174,1.6876
05/02/14,1,1.8226,1.8505,1.2174,1.6876
05/01/14,1,1.8162,1.8458,1.2151,1.6829
04/30/14,1,1.8162,1.8458,1.2151,1.6829
04/29/14,1,1.8142,1.8447,1.2162,1.6816
04/28/14,1,1.815,1.8571,1.2154,1.6846
04/27/14,1,1.8087,1.852,1.2153,1.6809
04/26/14,1,1.8087,1.852,1.2153,1.6809
04/25/14,1,1.8087,1.852,1.2153,1.6809
04/24/14,1,1.8124,1.8514,1.2151,1.6792
04/23/14,1,1.8091,1.8508,1.2137,1.6791
04/22/14,1,1.798,1.8547,1.2188,1.684
04/21/14,1,1.7981,1.8504,1.2132,1.6808
04/20/14,1,1.7981,1.8504,1.2132,1.6808
04/19/14,1,1.7981,1.8504,1.2132,1.6808
04/18/14,1,1.7981,1.8504,1.2132,1.6808
04/17/14,1,1.7981,1.8504,1.2132,1.6808
04/16/14,1,1.7949,1.8449,1.2137,1.6798
04/15/14,1,1.7812,1.8387,1.212,1.6729
04/14/14,1,1.7757,1.8326,1.2086,1.6711
04/13/14,1,1.7817,1.8352,1.2061,1.6731
04/12/14,1,1.7817,1.8352,1.2061,1.6731
04/11/14,1,1.7817,1.8352,1.2061,1.6731
04/10/14,1,1.7809,1.8276,1.2089,1.6764
04/09/14,1,1.7878,1.8309,1.214,1.6745
04/08/14,1,1.7908,1.8266,1.2133,1.6712
04/07/14,1,1.7916,1.8237,1.209,1.6592
04/06/14,1,1.7915,1.8265,1.2096,1.6572
04/05/14,1,1.7915,1.8265,1.2096,1.6572
04/04/14,1,1.7915,1.8265,1.2096,1.6572
04/03/14,1,1.7973,1.8286,1.2053,1.6598
04/02/14,1,1.8001,1.8347,1.2077,1.6661
04/01/14,1,1.8004,1.838,1.206,1.663
03/31/14,1,1.804,1.8383,1.2074,1.6648
03/30/14,1,1.7996,1.836,1.2089,1.6633
03/29/14,1,1.7996,1.836,1.2089,1.6633
03/28/14,1,1.7996,1.836,1.2089,1.6633
03/27/14,1,1.8,1.8439,1.2082,1.6622
03/26/14,1,1.7915,1.8472,1.1996,1.6544
03/25/14,1,1.8051,1.8463,1.1979,1.6518
03/24/14,1,1.8064,1.8492,1.197,1.6488
03/23/14,1,1.8187,1.847,1.1966,1.6489
03/22/14,1,1.8187,1.847,1.1966,1.6489
03/21/14,1,1.8187,1.847,1.1966,1.6489
03/20/14,1,1.8282,1.8581,1.1983,1.649
03/19/14,1,1.8247,1.8577,1.195,1.6626
03/18/14,1,1.8198,1.8317,1.1929,1.6584
03/17/14,1,1.8298,1.8396,1.1951,1.6619
03/16/14,1,1.8385,1.8398,1.1952,1.6595
03/15/14,1,1.8385,1.8398,1.1952,1.6595
03/14/14,1,1.8385,1.8398,1.1952,1.6595
03/13/14,1,1.84,1.8467,1.197,1.6688
03/12/14,1,1.8551,1.8501,1.1963,1.6613
03/11/14,1,1.839,1.8462,1.1996,1.6615
03/10/14,1,1.842,1.8492,1.1993,1.6648
03/09/14,1,1.8366,1.842,1.207,1.677
03/08/14,1,1.8366,1.842,1.207,1.677
03/07/14,1,1.8366,1.842,1.207,1.677
03/06/14,1,1.8421,1.8414,1.2145,1.6693
03/05/14,1,1.8614,1.8486,1.217,1.6712
03/04/14,1,1.8666,1.8487,1.2127,1.6697
03/03/14,1,1.875,1.8563,1.215,1.6728
03/02/14,1,1.8655,1.8586,1.2103,1.6718
03/01/14,1,1.8655,1.8586,1.2103,1.6718
02/28/14,1,1.8655,1.8586,1.2103,1.6718
02/27/14,1,1.8634,1.8529,1.219,1.6647
02/26/14,1,1.8585,1.8514,1.2157,1.6686
02/25/14,1,1.8495,1.8488,1.2137,1.6693
02/24/14,1,1.8518,1.8484,1.2126,1.6656
02/23/14,1,1.8596,1.8622,1.2168,1.6679
02/22/14,1,1.8596,1.8622,1.2168,1.6679
02/21/14,1,1.8596,1.8622,1.2168,1.6679
02/20/14,1,1.8575,1.8478,1.2165,1.6674
02/19/14,1,1.8443,1.8241,1.212,1.6659
02/18/14,1,1.8477,1.8291,1.2146,1.6678
02/17/14,1,1.8513,1.8337,1.2212,1.673
02/16/14,1,1.8499,1.8306,1.219,1.6709
02/15/14,1,1.8499,1.8306,1.219,1.6709
02/14/14,1,1.8499,1.8306,1.219,1.6709
02/13/14,1,1.8572,1.8316,1.2173,1.6646
02/12/14,1,1.8277,1.8172,1.2171,1.652
02/11/14,1,1.8234,1.8168,1.2037,1.6462
02/10/14,1,1.8349,1.8113,1.2025,1.64
02/09/14,1,1.8256,1.8072,1.2028,1.6327
02/08/14,1,1.8256,1.8072,1.2028,1.6327
02/07/14,1,1.8256,1.8072,1.2028,1.6327
02/06/14,1,1.8161,1.8009,1.2066,1.6284
02/05/14,1,1.8234,1.7996,1.2016,1.6274
02/04/14,1,1.8328,1.8057,1.2062,1.6307
02/03/14,1,1.8581,1.8101,1.2108,1.6343
02/02/14,1,1.8891,1.8422,1.2175,1.6456
02/01/14,1,1.8891,1.8422,1.2175,1.6456
01/31/14,1,1.8891,1.8422,1.2175,1.6456
01/30/14,1,1.8765,1.8422,1.2139,1.6477
01/29/14,1,1.8897,1.8456,1.2164,1.6553
01/28/14,1,1.8855,1.8485,1.2153,1.6587
01/27/14,1,1.893,1.8278,1.212,1.6554
01/26/14,1,1.8954,1.8262,1.2061,1.6508
01/25/14,1,1.8954,1.8262,1.2061,1.6508
01/24/14,1,1.8954,1.8262,1.2061,1.6508
01/23/14,1,1.8911,1.8496,1.2169,1.6598
01/22/14,1,1.867,1.8164,1.221,1.6564
01/21/14,1,1.8695,1.8057,1.2137,1.6417
01/20/14,1,1.8625,1.7959,1.2104,1.642
01/19/14,1,1.8706,1.8034,1.2104,1.6442
01/18/14,1,1.8706,1.8034,1.2104,1.6442
01/17/14,1,1.8706,1.8034,1.2104,1.6442
01/16/14,1,1.8575,1.7847,1.2017,1.634
01/15/14,1,1.8385,1.7954,1.2045,1.6389
01/14/14,1,1.8268,1.79,1.2027,1.6438
01/13/14,1,1.8115,1.7912,1.2024,1.6417
01/12/14,1,1.8436,1.7847,1.2077,1.6409
01/11/14,1,1.8436,1.7847,1.2077,1.6409
01/10/14,1,1.8436,1.7847,1.2077,1.6409
01/09/14,1,1.8581,1.7899,1.211,1.6484
01/08/14,1,1.8379,1.775,1.2082,1.6424
01/07/14,1,1.8384,1.7548,1.2032,1.6412
01/06/14,1,1.8315,1.7459,1.2044,1.6382
01/05/14,1,1.825,1.7422,1.2042,1.6418
01/04/14,1,1.825,1.7422,1.2042,1.6418
01/03/14,1,1.825,1.7422,1.2042,1.6418
01/02/14,1,1.8624,1.7532,1.2074,1.6491
01/01/14,1,1.8499,1.7597,1.1995,1.6542
12/31/13,1,1.8499,1.7597,1.1995,1.6542
12/30/13,1,1.8556,1.7652,1.1956,1.6479
12/29/13,1,1.8533,1.7607,1.1952,1.6511
12/28/13,1,1.8533,1.7607,1.1952,1.6511
12/27/13,1,1.8533,1.7607,1.1952,1.6511
12/26/13,1,1.8337,1.7367,1.1961,1.6368
12/25/13,1,1.8337,1.7367,1.1961,1.6368
12/24/13,1,1.8337,1.7367,1.1961,1.6368
12/23/13,1,1.8288,1.7338,1.1937,1.6357
12/22/13,1,1.8454,1.7489,1.1979,1.6357
12/21/13,1,1.8454,1.7489,1.1979,1.6357
12/20/13,1,1.8454,1.7489,1.1979,1.6357
12/19/13,1,1.8499,1.7547,1.1977,1.637
12/18/13,1,1.8372,1.7404,1.1903,1.6366
12/17/13,1,1.8237,1.7215,1.1826,1.6259
12/16/13,1,1.825,1.7277,1.185,1.6325
12/15/13,1,1.82,1.7336,1.1853,1.627
12/14/13,1,1.82,1.7336,1.1853,1.627
12/13/13,1,1.82,1.7336,1.1853,1.627
12/12/13,1,1.8114,1.7353,1.1909,1.6405
12/11/13,1,1.7998,1.7353,1.1901,1.6384
12/10/13,1,1.798,1.746,1.1955,1.6439
12/09/13,1,1.8028,1.7469,1.1938,1.6382
12/08/13,1,1.8025,1.7406,1.1965,1.6345
12/07/13,1,1.8025,1.7406,1.1965,1.6345
12/06/13,1,1.8025,1.7406,1.1965,1.6345
12/05/13,1,1.809,1.7427,1.2029,1.6353
12/04/13,1,1.8128,1.7451,1.2048,1.6376
12/03/13,1,1.7982,1.7489,1.209,1.6416
12/02/13,1,1.7931,1.7417,1.2106,1.6386
12/01/13,1,1.7933,1.7285,1.2008,1.6345
11/30/13,1,1.7933,1.7285,1.2008,1.6345
11/29/13,1,1.7933,1.7285,1.2008,1.6345
11/28/13,1,1.7923,1.7276,1.2017,1.6334
11/27/13,1,1.7927,1.7244,1.199,1.6301
11/26/13,1,1.7728,1.7008,1.1929,1.616
11/25/13,1,1.7674,1.7096,1.1979,1.6188
11/24/13,1,1.7673,1.7077,1.1985,1.6201
11/23/13,1,1.7673,1.7077,1.1985,1.6201
11/22/13,1,1.7673,1.7077,1.1985,1.6201
11/21/13,1,1.7408,1.6897,1.1976,1.6134
11/20/13,1,1.7212,1.6887,1.1938,1.6149
11/19/13,1,1.7103,1.6806,1.1926,1.6103
11/18/13,1,1.7141,1.6787,1.1922,1.6115
11/17/13,1,1.7216,1.6814,1.1937,1.6068
11/16/13,1,1.7216,1.6814,1.1937,1.6068
11/15/13,1,1.7216,1.6814,1.1937,1.6068
11/14/13,1,1.7266,1.685,1.1945,1.605
11/13/13,1,1.7156,1.6753,1.1906,1.5972
11/12/13,1,1.7049,1.6689,1.1839,1.5902
11/11/13,1,1.7079,1.6735,1.1932,1.5981
11/10/13,1,1.6993,1.6812,1.1972,1.608
11/09/13,1,1.6993,1.6812,1.1972,1.608
11/08/13,1,1.6993,1.6812,1.1972,1.608
11/07/13,1,1.6931,1.6753,1.2018,1.6062
11/06/13,1,1.6882,1.6794,1.1901,1.6086
11/05/13,1,1.6848,1.6748,1.1901,1.6059
11/04/13,1,1.6811,1.6613,1.1826,1.5972
11/03/13,1,1.6855,1.6639,1.1815,1.5957
11/02/13,1,1.6855,1.6639,1.1815,1.5957
11/01/13,1,1.6855,1.6639,1.1815,1.5957
10/31/13,1,1.6882,1.6762,1.1762,1.6044
10/30/13,1,1.6907,1.6782,1.1684,1.6071
10/29/13,1,1.6931,1.6784,1.1673,1.6071
10/28/13,1,1.6858,1.6869,1.1718,1.6152
10/27/13,1,1.6867,1.688,1.1738,1.6172
10/26/13,1,1.6867,1.688,1.1738,1.6172
10/25/13,1,1.6867,1.688,1.1738,1.6172
10/24/13,1,1.6814,1.6819,1.1714,1.6171
10/23/13,1,1.679,1.6662,1.1743,1.6148
10/22/13,1,1.6686,1.6616,1.1798,1.6133
10/21/13,1,1.6703,1.662,1.1813,1.6145
10/20/13,1,1.677,1.667,1.1832,1.6191
10/19/13,1,1.677,1.667,1.1832,1.6191
10/18/13,1,1.677,1.667,1.1832,1.6191
10/17/13,1,1.675,1.6599,1.1798,1.6118
10/16/13,1,1.6819,1.663,1.1822,1.6031
10/15/13,1,1.6739,1.6512,1.1815,1.5943
10/14/13,1,1.6873,1.6552,1.1788,1.599
10/13/13,1,1.6865,1.6601,1.1779,1.5979
10/12/13,1,1.6865,1.6601,1.1779,1.5979
10/11/13,1,1.6865,1.6601,1.1779,1.5979
10/10/13,1,1.6915,1.657,1.1791,1.5956
10/09/13,1,1.6894,1.6575,1.1815,1.5968
10/08/13,1,1.6989,1.6607,1.1867,1.6111
10/07/13,1,1.7093,1.6605,1.1853,1.6086
10/06/13,1,1.7014,1.658,1.1808,1.605
10/05/13,1,1.7014,1.658,1.1808,1.605
10/04/13,1,1.7014,1.658,1.1808,1.605
10/03/13,1,1.7274,1.6742,1.1913,1.6195
10/02/13,1,1.7334,1.677,1.1989,1.6203
10/01/13,1,1.7241,1.6731,1.1983,1.6242
09/30/13,1,1.7327,1.664,1.1961,1.6153
09/29/13,1,1.7312,1.6627,1.1905,1.6115
09/28/13,1,1.7312,1.6627,1.1905,1.6115
09/27/13,1,1.7312,1.6627,1.1905,1.6115
09/26/13,1,1.7094,1.6523,1.1879,1.6036
09/25/13,1,1.7145,1.6544,1.1881,1.6045
09/24/13,1,1.6993,1.6412,1.1844,1.5957
09/23/13,1,1.7016,1.6536,1.1888,1.6059
09/22/13,1,1.7015,1.6475,1.1854,1.6019
09/21/13,1,1.7015,1.6475,1.1854,1.6019
09/20/13,1,1.7015,1.6475,1.1854,1.6019
09/19/13,1,1.6937,1.6424,1.1876,1.6087
09/18/13,1,1.7087,1.6466,1.1965,1.5975
09/17/13,1,1.7005,1.6403,1.1909,1.5906
09/16/13,1,1.6992,1.6409,1.1926,1.593
09/15/13,1,1.7121,1.6358,1.1906,1.5829
09/14/13,1,1.7121,1.6358,1.1906,1.5829
09/13/13,1,1.7121,1.6358,1.1906,1.5829
09/12/13,1,1.7083,1.6308,1.1891,1.5803
09/11/13,1,1.6981,1.6301,1.1885,1.5769
09/10/13,1,1.6894,1.6217,1.1851,1.5691
09/09/13,1,1.7043,1.6283,1.1886,1.5683
09/08/13,1,1.6994,1.6249,1.1876,1.5578
09/07/13,1,1.6994,1.6249,1.1876,1.5578
09/06/13,1,1.6994,1.6249,1.1876,1.5578
09/05/13,1,1.714,1.6412,1.1861,1.5659
09/04/13,1,1.7034,1.6371,1.1851,1.5609
09/03/13,1,1.7211,1.6363,1.1802,1.5546
09/02/13,1,1.7316,1.6405,1.1796,1.5579
09/01/13,1,1.7355,1.6319,1.171,1.5499
08/31/13,1,1.7355,1.6319,1.171,1.5499
