Date,USD,AUD,CAD,EUR,GBP
11/06/14,1,1.1608,1.1409,0.7989,0.6281
11/05/14,1,1.1614,1.1443,0.8013,0.6284
11/04/14,1,1.1461,1.1416,0.7991,0.6248
11/03/14,1,1.1484,1.1286,0.8004,0.625
11/02/14,1,1.1377,1.1274,0.7985,0.6262
11/01/14,1,1.1377,1.1274,0.7985,0.6262
10/31/14,1,1.1377,1.1274,0.7985,0.6262
10/30/14,1,1.136,1.1172,0.7938,0.6249
10/29/14,1,1.1254,1.1142,0.7851,0.621
10/28/14,1,1.1272,1.1207,0.7844,0.6182
10/27/14,1,1.1375,1.1248,0.7887,0.6208
10/26/14,1,1.1372,1.121,0.79,0.623
10/25/14,1,1.1372,1.121,0.79,0.623
10/24/14,1,1.1372,1.121,0.79,0.623
10/23/14,1,1.1369,1.1215,0.7893,0.6239
10/22/14,1,1.1368,1.122,0.7878,0.6231
10/21/14,1,1.1342,1.1249,0.7836,0.619
10/20/14,1,1.1399,1.1259,0.7829,0.6196
10/19/14,1,1.1383,1.1242,0.7798,0.6204
10/18/14,1,1.1383,1.1242,0.7798,0.6204
10/17/14,1,1.1383,1.1242,0.7798,0.6204
10/16/14,1,1.1487,1.1331,0.7844,0.6251
10/15/14,1,1.1469,1.1373,0.7895,0.6282
10/14/14,1,1.1446,1.1247,0.7908,0.6283
10/13/14,1,1.142,1.1212,0.7887,0.6215
10/12/14,1,1.1482,1.1197,0.7913,0.6237
10/11/14,1,1.1482,1.1197,0.7913,0.6237
10/10/14,1,1.1482,1.1197,0.7913,0.6237
10/09/14,1,1.1289,1.111,0.7835,0.617
10/08/14,1,1.1401,1.1175,0.7908,0.6224
10/07/14,1,1.1366,1.1148,0.7932,0.6219
10/06/14,1,1.1445,1.1204,0.7959,0.6253
10/05/14,1,1.1426,1.1183,0.7926,0.6224
10/04/14,1,1.1426,1.1183,0.7926,0.6224
10/03/14,1,1.1426,1.1183,0.7926,0.6224
10/02/14,1,1.1395,1.1137,0.7917,0.6194
10/01/14,1,1.1502,1.1219,0.7935,0.6175
09/30/14,1,1.1477,1.1172,0.7947,0.6177
09/29/14,1,1.146,1.1158,0.7873,0.6163
09/28/14,1,1.1375,1.1112,0.7854,0.6132
09/27/14,1,1.1375,1.1112,0.7854,0.6132
09/26/14,1,1.1375,1.1112,0.7854,0.6132
09/25/14,1,1.1353,1.112,0.7867,0.6139
09/24/14,1,1.1274,1.1077,0.7797,0.6099
09/23/14,1,1.1233,1.1003,0.7757,0.6097
09/22/14,1,1.1274,1.1004,0.7785,0.6124
09/21/14,1,1.1143,1.0978,0.7781,0.612
09/20/14,1,1.1143,1.0978,0.7781,0.612
09/19/14,1,1.1143,1.0978,0.7781,0.612
09/18/14,1,1.1179,1.1,0.7769,0.6124
09/17/14,1,1.1039,1.0974,0.7718,0.6125
09/16/14,1,1.1074,1.1041,0.7723,0.6172
09/15/14,1,1.1084,1.1086,0.7745,0.6157
09/14/14,1,1.1046,1.1059,0.7733,0.616
09/13/14,1,1.1046,1.1059,0.7733,0.616
09/12/14,1,1.1046,1.1059,0.7733,0.616
09/11/14,1,1.097,1.1012,0.7735,0.6156
09/10/14,1,1.0941,1.0993,0.7735,0.6197
09/09/14,1,1.0776,1.0977,0.7751,0.6204
09/08/14,1,1.0713,1.0905,0.7724,0.6197
09/07/14,1,1.0678,1.0878,0.7723,0.6136
09/06/14,1,1.0678,1.0878,0.7723,0.6136
09/05/14,1,1.0678,1.0878,0.7723,0.6136
09/04/14,1,1.0701,1.088,0.7683,0.6095
09/03/14,1,1.0717,1.0901,0.7604,0.6072
09/02/14,1,1.0773,1.0909,0.7625,0.6049
09/01/14,1,1.0705,1.0863,0.7614,0.6017
08/31/14,1,1.0709,1.0854,0.7583,0.603
08/30/14,1,1.0709,1.0854,0.7583,0.603
08/29/14,1,1.0709,1.0854,0.7583,0.603
08/28/14,1,1.0684,1.0844,0.7588,0.6029
08/27/14,1,1.0702,1.0907,0.7589,0.6026
08/26/14,1,1.0732,1.0965,0.758,0.6034
08/25/14,1,1.0739,1.0952,0.7576,0.6028
08/24/14,1,1.0739,1.0957,0.7537,0.6032
08/23/14,1,1.0739,1.0957,0.7537,0.6032
08/22/14,1,1.0739,1.0957,0.7537,0.6032
08/21/14,1,1.077,1.0964,0.754,0.6027
08/20/14,1,1.0761,1.0952,0.7528,0.6008
08/19/14,1,1.0707,1.0909,0.7488,0.6011
08/18/14,1,1.073,1.0879,0.7472,0.5979
08/17/14,1,1.0728,1.09,0.7469,0.5992
08/16/14,1,1.0728,1.09,0.7469,0.5992
08/15/14,1,1.0728,1.09,0.7469,0.5992
08/14/14,1,1.0734,1.0891,0.7478,0.5994
08/13/14,1,1.076,1.0923,0.7485,0.5986
08/12/14,1,1.0794,1.095,0.7493,0.5961
08/11/14,1,1.079,1.0954,0.747,0.5958
08/10/14,1,1.077,1.0916,0.7469,0.5951
08/09/14,1,1.077,1.0916,0.7469,0.5951
08/08/14,1,1.077,1.0916,0.7469,0.5951
08/07/14,1,1.0782,1.0933,0.7481,0.594
08/06/14,1,1.0737,1.0973,0.7493,0.5941
08/05/14,1,1.0735,1.0951,0.7473,0.5933
08/04/14,1,1.0735,1.0922,0.745,0.594
08/03/14,1,1.0773,1.0926,0.7465,0.5943
08/02/14,1,1.0773,1.0926,0.7465,0.5943
08/01/14,1,1.0773,1.0926,0.7465,0.5943
07/31/14,1,1.076,1.092,0.7474,0.5926
07/30/14,1,1.0678,1.0874,0.7462,0.5908
07/29/14,1,1.0651,1.0819,0.7447,0.5901
07/28/14,1,1.0627,1.0809,0.7444,0.5885
07/27/14,1,1.0632,1.0768,0.744,0.5887
07/26/14,1,1.0632,1.0768,0.744,0.5887
07/25/14,1,1.0632,1.0768,0.744,0.5887
07/24/14,1,1.0594,1.0725,0.7423,0.588
07/23/14,1,1.0582,1.0721,0.7427,0.5873
07/22/14,1,1.0658,1.0757,0.7418,0.5864
07/21/14,1,1.0658,1.0744,0.7398,0.5855
07/20/14,1,1.0652,1.0745,0.7394,0.5852
07/19/14,1,1.0652,1.0745,0.7394,0.5852
07/18/14,1,1.0652,1.0745,0.7394,0.5852
07/17/14,1,1.0666,1.0748,0.7394,0.5848
07/16/14,1,1.0701,1.0763,0.739,0.584
07/15/14,1,1.0668,1.0733,0.7346,0.5826
07/14/14,1,1.0641,1.0728,0.7338,0.5846
07/13/14,1,1.0638,1.0641,0.7356,0.5841
07/12/14,1,1.0638,1.0641,0.7356,0.5841
07/11/14,1,1.0638,1.0641,0.7356,0.5841
07/10/14,1,1.0673,1.067,0.7351,0.5844
07/09/14,1,1.0649,1.0664,0.7351,0.5848
07/08/14,1,1.064,1.0676,0.7359,0.5842
07/07/14,1,1.0684,1.0643,0.7357,0.5841
07/06/14,1,1.0693,1.0635,0.7359,0.5833
07/05/14,1,1.0693,1.0635,0.7359,0.5833
07/04/14,1,1.0693,1.0635,0.7359,0.5833
07/03/14,1,1.0664,1.0648,0.7328,0.5837
07/02/14,1,1.0579,1.0644,0.7323,0.5827
07/01/14,1,1.0578,1.0657,0.7306,0.5831
06/30/14,1,1.0644,1.0682,0.7322,0.5868
06/29/14,1,1.0617,1.0687,0.7342,0.5871
06/28/14,1,1.0617,1.0687,0.7342,0.5871
06/27/14,1,1.0617,1.0687,0.7342,0.5871
06/26/14,1,1.0628,1.0714,0.735,0.5873
06/25/14,1,1.0679,1.0738,0.7345,0.5892
06/24/14,1,1.064,1.0732,0.7343,0.5886
06/23/14,1,1.0595,1.0734,0.7355,0.588
06/22/14,1,1.0639,1.0814,0.7359,0.5869
06/21/14,1,1.0639,1.0814,0.7359,0.5869
06/20/14,1,1.0639,1.0814,0.7359,0.5869
06/19/14,1,1.063,1.0829,0.7342,0.5873
06/18/14,1,1.0709,1.0869,0.7373,0.5902
06/17/14,1,1.0681,1.0865,0.737,0.5892
06/16/14,1,1.0661,1.0881,0.739,0.5893
06/15/14,1,1.065,1.0849,0.7389,0.5896
06/14/14,1,1.065,1.0849,0.7389,0.5896
06/13/14,1,1.065,1.0849,0.7389,0.5896
06/12/14,1,1.0632,1.0859,0.7392,0.5942
06/11/14,1,1.0644,1.0887,0.7382,0.5957
06/10/14,1,1.0672,1.0913,0.7382,0.5961
06/09/14,1,1.0689,1.0921,0.7349,0.5951
06/08/14,1,1.0712,1.0924,0.733,0.5943
06/07/14,1,1.0712,1.0924,0.733,0.5943
06/06/14,1,1.0712,1.0924,0.733,0.5943
06/05/14,1,1.0767,1.094,0.7371,0.5973
06/04/14,1,1.0784,1.0929,0.7338,0.5966
06/03/14,1,1.0796,1.0911,0.7329,0.5971
06/02/14,1,1.081,1.0863,0.7347,0.5972
06/01/14,1,1.0755,1.0836,0.7349,0.5976
05/31/14,1,1.0755,1.0836,0.7349,0.5976
05/30/14,1,1.0755,1.0836,0.7349,0.5976
05/29/14,1,1.0761,1.0854,0.7346,0.5984
05/28/14,1,1.0836,1.0862,0.7349,0.5971
05/27/14,1,1.0806,1.0849,0.7332,0.5947
05/26/14,1,1.0826,1.0863,0.7334,0.594
05/25/14,1,1.0845,1.0901,0.7337,0.5938
05/24/14,1,1.0845,1.0901,0.7337,0.5938
05/23/14,1,1.0845,1.0901,0.7337,0.5938
05/22/14,1,1.0827,1.0912,0.7316,0.5929
05/21/14,1,1.0836,1.0901,0.7312,0.5918
05/20/14,1,1.0799,1.089,0.7298,0.5941
05/19/14,1,1.0685,1.0867,0.7291,0.5939
05/18/14,1,1.0684,1.0877,0.7301,0.5949
05/17/14,1,1.0684,1.0877,0.7301,0.5949
05/16/14,1,1.0684,1.0877,0.7301,0.5949
05/15/14,1,1.0681,1.0868,0.7321,0.5968
05/14/14,1,1.064,1.0903,0.7289,0.596
05/13/14,1,1.0673,1.0899,0.7298,0.594
05/12/14,1,1.0668,1.088,0.7265,0.5922
05/11/14,1,1.0677,1.083,0.7256,0.593
05/10/14,1,1.0677,1.083,0.7256,0.593
05/09/14,1,1.0677,1.083,0.7256,0.593
05/08/14,1,1.0648,1.0876,0.7167,0.5901
05/07/14,1,1.0705,1.0888,0.718,0.5893
05/06/14,1,1.0708,1.0923,0.7171,0.5888
05/05/14,1,1.0794,1.0986,0.7208,0.5931
05/04/14,1,1.08,1.0965,0.7214,0.5926
05/03/14,1,1.08,1.0965,0.7214,0.5926
05/02/14,1,1.08,1.0965,0.7214,0.5926
05/01/14,1,1.0792,1.0968,0.722,0.5942
04/30/14,1,1.0792,1.0968,0.722,0.5942
04/29/14,1,1.0788,1.097,0.7233,0.5947
04/28/14,1,1.0774,1.1024,0.7214,0.5936
04/27/14,1,1.0761,1.1018,0.723,0.5949
04/26/14,1,1.0761,1.1018,0.723,0.5949
04/25/14,1,1.0761,1.1018,0.723,0.5949
04/24/14,1,1.0793,1.1025,0.7236,0.5955
04/23/14,1,1.0774,1.1023,0.7229,0.5956
04/22/14,1,1.0677,1.1014,0.7237,0.5938
04/21/14,1,1.0698,1.1009,0.7218,0.5949
04/20/14,1,1.0698,1.1009,0.7218,0.5949
04/19/14,1,1.0698,1.1009,0.7218,0.5949
04/18/14,1,1.0698,1.1009,0.7218,0.5949
04/17/14,1,1.0698,1.1009,0.7218,0.5949
04/16/14,1,1.0685,1.0983,0.7225,0.5953
04/15/14,1,1.0648,1.0991,0.7245,0.5978
04/14/14,1,1.0626,1.0966,0.7232,0.5984
04/13/14,1,1.0649,1.0969,0.7209,0.5977
04/12/14,1,1.0649,1.0969,0.7209,0.5977
04/11/14,1,1.0649,1.0969,0.7209,0.5977
04/10/14,1,1.0624,1.0902,0.7211,0.5965
04/09/14,1,1.0676,1.0934,0.725,0.5972
04/08/14,1,1.0716,1.093,0.726,0.5984
04/07/14,1,1.0798,1.0992,0.7287,0.6027
04/06/14,1,1.081,1.1022,0.7299,0.6034
04/05/14,1,1.081,1.1022,0.7299,0.6034
04/04/14,1,1.081,1.1022,0.7299,0.6034
04/03/14,1,1.0829,1.1017,0.7262,0.6025
04/02/14,1,1.0805,1.1012,0.7249,0.6002
04/01/14,1,1.0826,1.1052,0.7252,0.6013
03/31/14,1,1.0836,1.1042,0.7253,0.6007
03/30/14,1,1.0819,1.1038,0.7268,0.6012
03/29/14,1,1.0819,1.1038,0.7268,0.6012
03/28/14,1,1.0819,1.1038,0.7268,0.6012
03/27/14,1,1.0829,1.1093,0.7268,0.6016
03/26/14,1,1.0829,1.1165,0.7251,0.6045
03/25/14,1,1.0928,1.1178,0.7252,0.6054
03/24/14,1,1.0956,1.1215,0.726,0.6065
03/23/14,1,1.103,1.1201,0.7257,0.6065
03/22/14,1,1.103,1.1201,0.7257,0.6065
03/21/14,1,1.103,1.1201,0.7257,0.6065
03/20/14,1,1.1086,1.1268,0.7266,0.6064
03/19/14,1,1.0975,1.1173,0.7188,0.6015
03/18/14,1,1.0973,1.1045,0.7193,0.603
03/17/14,1,1.101,1.1069,0.7191,0.6017
03/16/14,1,1.1079,1.1087,0.7203,0.6026
03/15/14,1,1.1079,1.1087,0.7203,0.6026
03/14/14,1,1.1079,1.1087,0.7203,0.6026
03/13/14,1,1.1026,1.1066,0.7173,0.5992
03/12/14,1,1.1167,1.1136,0.7201,0.6019
03/11/14,1,1.1069,1.1112,0.722,0.6019
03/10/14,1,1.1065,1.1108,0.7204,0.6007
03/09/14,1,1.0951,1.0984,0.7197,0.5963
03/08/14,1,1.0951,1.0984,0.7197,0.5963
03/07/14,1,1.0951,1.0984,0.7197,0.5963
03/06/14,1,1.1035,1.1031,0.7275,0.5991
03/05/14,1,1.1138,1.1062,0.7282,0.5984
03/04/14,1,1.118,1.1072,0.7263,0.5989
03/03/14,1,1.1209,1.1097,0.7263,0.5978
03/02/14,1,1.1159,1.1118,0.724,0.5982
03/01/14,1,1.1159,1.1118,0.724,0.5982
02/28/14,1,1.1159,1.1118,0.724,0.5982
02/27/14,1,1.1194,1.1131,0.7323,0.6007
02/26/14,1,1.1138,1.1096,0.7285,0.5993
02/25/14,1,1.108,1.1075,0.7271,0.5991
02/24/14,1,1.1118,1.1098,0.7281,0.6004
02/23/14,1,1.115,1.1165,0.7296,0.5996
02/22/14,1,1.115,1.1165,0.7296,0.5996
02/21/14,1,1.115,1.1165,0.7296,0.5996
02/20/14,1,1.114,1.1082,0.7296,0.5997
02/19/14,1,1.1071,1.095,0.7275,0.6003
02/18/14,1,1.1079,1.0967,0.7283,0.5996
02/17/14,1,1.1066,1.0961,0.73,0.5977
02/16/14,1,1.1072,1.0956,0.7296,0.5985
02/15/14,1,1.1072,1.0956,0.7296,0.5985
02/14/14,1,1.1072,1.0956,0.7296,0.5985
02/13/14,1,1.1157,1.1003,0.7313,0.6007
02/12/14,1,1.1063,1.1,0.7368,0.6053
02/11/14,1,1.1076,1.1036,0.7312,0.6075
02/10/14,1,1.1189,1.1045,0.7332,0.6098
02/09/14,1,1.1182,1.1069,0.7367,0.6125
02/08/14,1,1.1182,1.1069,0.7367,0.6125
02/07/14,1,1.1182,1.1069,0.7367,0.6125
02/06/14,1,1.1153,1.106,0.741,0.6141
02/05/14,1,1.1204,1.1058,0.7384,0.6145
02/04/14,1,1.124,1.1073,0.7397,0.6132
02/03/14,1,1.1369,1.1076,0.7409,0.6119
02/02/14,1,1.148,1.1195,0.7399,0.6077
02/01/14,1,1.148,1.1195,0.7399,0.6077
01/31/14,1,1.148,1.1195,0.7399,0.6077
01/30/14,1,1.1389,1.118,0.7367,0.6069
01/29/14,1,1.1416,1.115,0.7349,0.6041
01/28/14,1,1.1367,1.1144,0.7327,0.6029
01/27/14,1,1.1435,1.1041,0.7322,0.6041
01/26/14,1,1.1482,1.1062,0.7306,0.6058
01/25/14,1,1.1482,1.1062,0.7306,0.6058
01/24/14,1,1.1482,1.1062,0.7306,0.6058
01/23/14,1,1.1394,1.1144,0.7332,0.6025
01/22/14,1,1.1272,1.0966,0.7371,0.6037
01/21/14,1,1.1388,1.0999,0.7393,0.6091
01/20/14,1,1.1343,1.0938,0.7371,0.609
01/19/14,1,1.1377,1.0969,0.7362,0.6082
01/18/14,1,1.1377,1.0969,0.7362,0.6082
01/17/14,1,1.1377,1.0969,0.7362,0.6082
01/16/14,1,1.1368,1.0922,0.7355,0.612
01/15/14,1,1.1218,1.0955,0.735,0.6102
01/14/14,1,1.1114,1.089,0.7317,0.6084
01/13/14,1,1.1034,1.091,0.7324,0.6091
01/12/14,1,1.1235,1.0876,0.736,0.6094
01/11/14,1,1.1235,1.0876,0.736,0.6094
01/10/14,1,1.1235,1.0876,0.736,0.6094
01/09/14,1,1.1272,1.0858,0.7346,0.6066
01/08/14,1,1.119,1.0808,0.7356,0.6089
01/07/14,1,1.1202,1.0692,0.7331,0.6093
01/06/14,1,1.118,1.0657,0.7352,0.6104
01/05/14,1,1.1116,1.0612,0.7335,0.6091
01/04/14,1,1.1116,1.0612,0.7335,0.6091
01/03/14,1,1.1116,1.0612,0.7335,0.6091
01/02/14,1,1.1293,1.0631,0.7322,0.6064
01/01/14,1,1.1183,1.0638,0.7251,0.6045
12/31/13,1,1.1183,1.0638,0.7251,0.6045
12/30/13,1,1.126,1.0712,0.7255,0.6068
12/29/13,1,1.1225,1.0664,0.7239,0.6057
12/28/13,1,1.1225,1.0664,0.7239,0.6057
12/27/13,1,1.1225,1.0664,0.7239,0.6057
12/26/13,1,1.1203,1.061,0.7308,0.611
12/25/13,1,1.1203,1.061,0.7308,0.611
12/24/13,1,1.1203,1.061,0.7308,0.611
12/23/13,1,1.1181,1.06,0.7298,0.6114
12/22/13,1,1.1282,1.0692,0.7323,0.6114
12/21/13,1,1.1282,1.0692,0.7323,0.6114
12/20/13,1,1.1282,1.0692,0.7323,0.6114
12/19/13,1,1.1301,1.0719,0.7317,0.6109
12/18/13,1,1.1226,1.0634,0.7273,0.611
12/17/13,1,1.1216,1.0588,0.7273,0.615
12/16/13,1,1.1179,1.0583,0.7259,0.6126
12/15/13,1,1.1186,1.0655,0.7285,0.6146
12/14/13,1,1.1186,1.0655,0.7285,0.6146
12/13/13,1,1.1186,1.0655,0.7285,0.6146
12/12/13,1,1.1042,1.0578,0.726,0.6096
12/11/13,1,1.0985,1.0591,0.7264,0.6103
12/10/13,1,1.0937,1.0621,0.7273,0.6083
12/09/13,1,1.1005,1.0664,0.7288,0.6104
12/08/13,1,1.1028,1.0649,0.732,0.6118
12/07/13,1,1.1028,1.0649,0.732,0.6118
12/06/13,1,1.1028,1.0649,0.732,0.6118
12/05/13,1,1.1062,1.0657,0.7356,0.6115
12/04/13,1,1.107,1.0656,0.7357,0.6107
12/03/13,1,1.0954,1.0653,0.7365,0.6091
12/02/13,1,1.0943,1.0629,0.7388,0.6103
12/01/13,1,1.0972,1.0575,0.7347,0.6118
11/30/13,1,1.0972,1.0575,0.7347,0.6118
11/29/13,1,1.0972,1.0575,0.7347,0.6118
11/28/13,1,1.0973,1.0577,0.7357,0.6122
11/27/13,1,1.0997,1.0578,0.7355,0.6135
11/26/13,1,1.097,1.0525,0.7382,0.6188
11/25/13,1,1.0918,1.0561,0.74,0.6177
11/24/13,1,1.0908,1.0541,0.7398,0.6173
11/23/13,1,1.0908,1.0541,0.7398,0.6173
11/22/13,1,1.0908,1.0541,0.7398,0.6173
11/21/13,1,1.079,1.0473,0.7423,0.6198
11/20/13,1,1.0659,1.0457,0.7393,0.6192
11/19/13,1,1.0621,1.0437,0.7406,0.621
11/18/13,1,1.0637,1.0417,0.7398,0.6206
11/17/13,1,1.0715,1.0464,0.7429,0.6224
11/16/13,1,1.0715,1.0464,0.7429,0.6224
11/15/13,1,1.0715,1.0464,0.7429,0.6224
11/14/13,1,1.0758,1.0499,0.7443,0.6231
11/13/13,1,1.0741,1.0489,0.7454,0.6261
11/12/13,1,1.0721,1.0495,0.7445,0.6289
11/11/13,1,1.0687,1.0472,0.7466,0.6257
11/10/13,1,1.0567,1.0455,0.7445,0.6219
11/09/13,1,1.0567,1.0455,0.7445,0.6219
11/08/13,1,1.0567,1.0455,0.7445,0.6219
11/07/13,1,1.0541,1.043,0.7482,0.6226
11/06/13,1,1.0495,1.044,0.7398,0.6217
11/05/13,1,1.0491,1.0429,0.7411,0.6227
11/04/13,1,1.0525,1.0401,0.7404,0.6261
11/03/13,1,1.0563,1.0427,0.7405,0.6267
11/02/13,1,1.0563,1.0427,0.7405,0.6267
11/01/13,1,1.0563,1.0427,0.7405,0.6267
10/31/13,1,1.0522,1.0447,0.7331,0.6233
10/30/13,1,1.0521,1.0443,0.727,0.6222
10/29/13,1,1.0535,1.0444,0.7263,0.6222
10/28/13,1,1.0437,1.0444,0.7255,0.6191
10/27/13,1,1.043,1.0438,0.7258,0.6183
10/26/13,1,1.043,1.0438,0.7258,0.6183
10/25/13,1,1.043,1.0438,0.7258,0.6183
10/24/13,1,1.0398,1.0401,0.7244,0.6184
10/23/13,1,1.0397,1.0318,0.7272,0.6193
10/22/13,1,1.0343,1.03,0.7313,0.6199
10/21/13,1,1.0345,1.0294,0.7317,0.6194
10/20/13,1,1.0357,1.0296,0.7308,0.6176
10/19/13,1,1.0357,1.0296,0.7308,0.6176
10/18/13,1,1.0357,1.0296,0.7308,0.6176
10/17/13,1,1.0392,1.0298,0.732,0.6204
10/16/13,1,1.0491,1.0373,0.7374,0.6238
10/15/13,1,1.05,1.0357,0.7411,0.6273
10/14/13,1,1.0552,1.0352,0.7372,0.6254
10/13/13,1,1.0554,1.0389,0.7371,0.6258
10/12/13,1,1.0554,1.0389,0.7371,0.6258
10/11/13,1,1.0554,1.0389,0.7371,0.6258
10/10/13,1,1.0602,1.0385,0.739,0.6267
10/09/13,1,1.058,1.038,0.7399,0.6263
10/08/13,1,1.0545,1.0308,0.7366,0.6207
10/07/13,1,1.0626,1.0323,0.7368,0.6216
10/06/13,1,1.06,1.033,0.7357,0.623
10/05/13,1,1.06,1.033,0.7357,0.623
10/04/13,1,1.06,1.033,0.7357,0.623
10/03/13,1,1.0666,1.0338,0.7356,0.6175
10/02/13,1,1.0698,1.035,0.7399,0.6172
10/01/13,1,1.0615,1.0301,0.7378,0.6157
09/30/13,1,1.0726,1.0301,0.7405,0.6191
09/29/13,1,1.0742,1.0318,0.7387,0.6205
09/28/13,1,1.0742,1.0318,0.7387,0.6205
09/27/13,1,1.0742,1.0318,0.7387,0.6205
09/26/13,1,1.066,1.0304,0.7408,0.6236
09/25/13,1,1.0686,1.0311,0.7405,0.6233
09/24/13,1,1.0649,1.0285,0.7422,0.6267
09/23/13,1,1.0596,1.0297,0.7403,0.6227
09/22/13,1,1.0622,1.0284,0.74,0.6242
09/21/13,1,1.0622,1.0284,0.74,0.6242
09/20/13,1,1.0622,1.0284,0.74,0.6242
09/19/13,1,1.0529,1.021,0.7383,0.6216
09/18/13,1,1.0696,1.0307,0.749,0.626
09/17/13,1,1.0691,1.0313,0.7487,0.6287
09/16/13,1,1.0667,1.0301,0.7487,0.6278
09/15/13,1,1.0816,1.0334,0.7522,0.6317
09/14/13,1,1.0816,1.0334,0.7522,0.6317
09/13/13,1,1.0816,1.0334,0.7522,0.6317
09/12/13,1,1.081,1.032,0.7524,0.6328
09/11/13,1,1.0769,1.0338,0.7537,0.6342
09/10/13,1,1.0767,1.0335,0.7553,0.6373
09/09/13,1,1.0867,1.0383,0.7579,0.6376
09/08/13,1,1.0909,1.0431,0.7624,0.6419
09/07/13,1,1.0909,1.0431,0.7624,0.6419
09/06/13,1,1.0909,1.0431,0.7624,0.6419
09/05/13,1,1.0946,1.0481,0.7575,0.6386
09/04/13,1,1.0913,1.0488,0.7592,0.6406
09/03/13,1,1.1071,1.0525,0.7592,0.6433
09/02/13,1,1.1115,1.053,0.7572,0.6419
09/01/13,1,1.1198,1.053,0.7556,0.6452
08/31/13,1,1.1198,1.053,0.7556,0.6452
08/30/13,1,1.1198,1.053,0.7556,0.6452
08/29/13,1,1.1186,1.0495,0.7538,0.6444
08/28/13,1,1.122,1.049,0.7492,0.6467
08/27/13,1,1.1154,1.0526,0.7497,0.6454
08/26/13,1,1.11,1.0526,0.7484,0.6425
08/25/13,1,1.1141,1.0568,0.7488,0.6433
08/24/13,1,1.1141,1.0568,0.7488,0.6433
08/23/13,1,1.1141,1.0568,0.7488,0.6433
08/22/13,1,1.1118,1.0496,0.7506,0.6418
08/21/13,1,1.1066,1.0435,0.7472,0.6373
08/20/13,1,1.1022,1.0377,0.7467,0.6384
08/19/13,1,1.0935,1.0331,0.7494,0.6392
08/18/13,1,1.09,1.0323,0.7496,0.6396
08/17/13,1,1.09,1.0323,0.7496,0.6396
08/16/13,1,1.09,1.0323,0.7496,0.6396
08/15/13,1,1.0924,1.0327,0.752,0.6417
08/14/13,1,1.0967,1.0337,0.7551,0.6452
08/13/13,1,1.0947,1.032,0.7524,0.6468
08/12/13,1,1.0916,1.0311,0.753,0.6465
08/11/13,1,1.0908,1.0291,0.7478,0.6441
08/10/13,1,1.0908,1.0291,0.7478,0.6441
08/09/13,1,1.0908,1.0291,0.7478,0.6441
08/08/13,1,1.1022,1.0411,0.7485,0.6452
08/07/13,1,1.1182,1.0423,0.7516,0.646
08/06/13,1,1.1157,1.0375,0.753,0.6519
08/05/13,1,1.1247,1.0396,0.7543,0.6519
08/04/13,1,1.1238,1.0402,0.7574,0.66
08/03/13,1,1.1238,1.0402,0.7574,0.66
08/02/13,1,1.1238,1.0402,0.7574,0.66
08/01/13,1,1.1131,1.0298,0.7555,0.6567
07/31/13,1,1.1092,1.0297,0.7533,0.658
07/30/13,1,1.1004,1.026,0.7528,0.6529
07/29/13,1,1.0824,1.0276,0.7536,0.6506
07/28/13,1,1.0814,1.0285,0.7541,0.6494
07/27/13,1,1.0814,1.0285,0.7541,0.6494
07/26/13,1,1.0814,1.0285,0.7541,0.6494
07/25/13,1,1.0898,1.0296,0.7575,0.6542
07/24/13,1,1.0842,1.027,0.7549,0.6512
07/23/13,1,1.0825,1.0334,0.7587,0.6522
07/22/13,1,1.084,1.0343,0.7595,0.6524
07/21/13,1,1.0851,1.0377,0.762,0.6553
07/20/13,1,1.0851,1.0377,0.762,0.6553
07/19/13,1,1.0851,1.0377,0.762,0.6553
07/18/13,1,1.0914,1.0418,0.7638,0.6575
07/17/13,1,1.0866,1.0396,0.7613,0.6571
07/16/13,1,1.0844,1.0411,0.7623,0.6627
07/15/13,1,1.1051,1.0427,0.7685,0.6645
07/14/13,1,1.1076,1.0386,0.7672,0.6619
07/13/13,1,1.1076,1.0386,0.7672,0.6619
07/12/13,1,1.1076,1.0386,0.7672,0.6619
07/11/13,1,1.0857,1.0405,0.7666,0.6615
07/10/13,1,1.0876,1.0517,0.7805,0.6713
07/09/13,1,1.0908,1.0545,0.7778,0.6728
07/08/13,1,1.1008,1.0558,0.7782,0.6705
07/07/13,1,1.0905,1.0521,0.7762,0.668
07/06/13,1,1.0905,1.0521,0.7762,0.668
07/05/13,1,1.0905,1.0521,0.7762,0.668
07/04/13,1,1.0967,1.0544,0.7702,0.6622
07/03/13,1,1.1018,1.0544,0.7717,0.6553
07/02/13,1,1.0926,1.0568,0.7682,0.6591
07/01/13,1,1.0884,1.0519,0.767,0.6568
06/30/13,1,1.0834,1.0485,0.7645,0.6554
06/29/13,1,1.0834,1.0485,0.7645,0.6554
06/28/13,1,1.0834,1.0485,0.7645,0.6554
06/27/13,1,1.0739,1.0435,0.7673,0.6546
06/26/13,1,1.0775,1.048,0.7678,0.6513
06/25/13,1,1.0778,1.0484,0.7614,0.6461
06/24/13,1,1.0886,1.0543,0.7642,0.6504
06/23/13,1,1.0847,1.0398,0.7587,0.6474
06/22/13,1,1.0847,1.0398,0.7587,0.6474
06/21/13,1,1.0847,1.0398,0.7587,0.6474
06/20/13,1,1.0851,1.0342,0.7576,0.6473
06/19/13,1,1.0521,1.0199,0.7459,0.6384
