Date,EUR,AUD,CAD,GBP,USD
05/13/16,1,1.5579,1.4619,0.7876,1.1348
05/12/16,1,1.5541,1.4594,0.7889,1.1389
05/11/16,1,1.5474,1.4686,0.7896,1.1409
05/10/16,1,1.5486,1.4744,0.7876,1.1375
05/09/16,1,1.5544,1.4743,0.79,1.1395
05/08/16,1,1.5501,1.4717,0.7885,1.1427
05/07/16,1,1.5501,1.4717,0.7885,1.1427
05/06/16,1,1.5501,1.4717,0.7885,1.1427
05/05/16,1,1.5266,1.4665,0.7886,1.1439
05/04/16,1,1.5379,1.467,0.7928,1.1505
05/03/16,1,1.5303,1.4559,0.791,1.1569
05/02/16,1,1.5025,1.4388,0.7825,1.1493
05/01/16,1,1.4948,1.4286,0.7803,1.1403
04/30/16,1,1.4948,1.4286,0.7803,1.1403
04/29/16,1,1.4948,1.4286,0.7803,1.1403
04/28/16,1,1.4906,1.4262,0.7784,1.1358
04/27/16,1,1.4885,1.4223,0.7748,1.1303
04/26/16,1,1.46,1.4276,0.7748,1.1287
04/25/16,1,1.4587,1.4286,0.7764,1.1264
04/24/16,1,1.457,1.4342,0.7834,1.1263
04/23/16,1,1.457,1.4342,0.7834,1.1263
04/22/16,1,1.457,1.4342,0.7834,1.1263
04/21/16,1,1.4496,1.4346,0.7869,1.1355
04/20/16,1,1.4556,1.4421,0.791,1.1379
04/19/16,1,1.4547,1.4418,0.7898,1.1343
04/18/16,1,1.4685,1.4612,0.7978,1.1306
04/17/16,1,1.4648,1.4535,0.7958,1.1284
04/16/16,1,1.4648,1.4535,0.7958,1.1284
04/15/16,1,1.4648,1.4535,0.7958,1.1284
04/14/16,1,1.461,1.4434,0.7956,1.1252
04/13/16,1,1.4768,1.4466,0.7939,1.1298
04/12/16,1,1.4882,1.4674,0.7984,1.1396
04/11/16,1,1.506,1.4794,0.8006,1.139
04/10/16,1,1.5091,1.4861,0.8073,1.1363
04/09/16,1,1.5091,1.4861,0.8073,1.1363
04/08/16,1,1.5091,1.4861,0.8073,1.1363
04/07/16,1,1.5092,1.4906,0.8073,1.1364
04/06/16,1,1.5029,1.4912,0.8081,1.1336
04/05/16,1,1.5085,1.4968,0.8016,1.1367
04/04/16,1,1.4917,1.4832,0.7974,1.138
04/03/16,1,1.4884,1.4894,0.7989,1.1432
04/02/16,1,1.4884,1.4894,0.7989,1.1432
04/01/16,1,1.4884,1.4894,0.7989,1.1432
03/31/16,1,1.4807,1.4738,0.7916,1.1385
03/30/16,1,1.4766,1.4755,0.7858,1.1324
03/29/16,1,1.4901,1.4741,0.7845,1.1194
03/28/16,1,1.4858,1.4821,0.7894,1.1154
03/27/16,1,1.4858,1.4821,0.7894,1.1154
03/26/16,1,1.4858,1.4821,0.7894,1.1154
03/25/16,1,1.4858,1.4821,0.7894,1.1154
03/24/16,1,1.4858,1.4821,0.7894,1.1154
03/23/16,1,1.478,1.4676,0.7899,1.1171
03/22/16,1,1.4751,1.4679,0.7879,1.1212
03/21/16,1,1.4819,1.4703,0.783,1.1271
03/20/16,1,1.4804,1.4627,0.7786,1.1279
03/19/16,1,1.4804,1.4627,0.7786,1.1279
03/18/16,1,1.4804,1.4627,0.7786,1.1279
03/17/16,1,1.4828,1.4701,0.7822,1.1311
03/16/16,1,1.4911,1.4798,0.7873,1.1064
03/15/16,1,1.4877,1.4832,0.7836,1.1109
03/14/16,1,1.4755,1.4737,0.7743,1.1119
03/13/16,1,1.4766,1.4698,0.776,1.109
03/12/16,1,1.4766,1.4698,0.776,1.109
03/11/16,1,1.4766,1.4698,0.776,1.109
03/10/16,1,1.4522,1.4424,0.7673,1.0857
03/09/16,1,1.465,1.4705,0.7714,1.0973
03/08/16,1,1.4794,1.4695,0.7761,1.1028
03/07/16,1,1.4776,1.4652,0.7744,1.0953
03/06/16,1,1.4859,1.4717,0.7748,1.097
03/05/16,1,1.4859,1.4717,0.7748,1.097
03/04/16,1,1.4859,1.4717,0.7748,1.097
03/03/16,1,1.4852,1.4644,0.7744,1.0901
03/02/16,1,1.501,1.4595,0.7741,1.0856
03/01/16,1,1.5196,1.4699,0.778,1.0872
02/29/16,1,1.526,1.4767,0.7858,1.0888
02/28/16,1,1.5275,1.4909,0.7875,1.1006
02/27/16,1,1.5275,1.4909,0.7875,1.1006
02/26/16,1,1.5275,1.4909,0.7875,1.1006
02/25/16,1,1.5292,1.5025,0.7892,1.1027
02/24/16,1,1.5319,1.5197,0.7894,1.0981
02/23/16,1,1.5202,1.5116,0.7799,1.1002
02/22/16,1,1.5322,1.5128,0.7824,1.1026
02/21/16,1,1.5605,1.5274,0.7772,1.1096
02/20/16,1,1.5605,1.5274,0.7772,1.1096
02/19/16,1,1.5605,1.5274,0.7772,1.1096
02/18/16,1,1.5496,1.5168,0.7714,1.1084
02/17/16,1,1.5629,1.5387,0.7784,1.1136
02/16/16,1,1.5605,1.543,0.7758,1.1166
02/15/16,1,1.5624,1.5454,0.772,1.118
02/14/16,1,1.5901,1.5698,0.7774,1.1275
02/13/16,1,1.5901,1.5698,0.7774,1.1275
02/12/16,1,1.5901,1.5698,0.7774,1.1275
02/11/16,1,1.6018,1.5842,0.7874,1.1347
02/10/16,1,1.5848,1.5601,0.7733,1.1257
02/09/16,1,1.6083,1.5623,0.7795,1.1236
02/08/16,1,1.5726,1.5487,0.7724,1.1101
02/07/16,1,1.5583,1.5404,0.7698,1.1202
02/06/16,1,1.5583,1.5404,0.7698,1.1202
02/05/16,1,1.5583,1.5404,0.7698,1.1202
02/04/16,1,1.5546,1.5366,0.766,1.1206
02/03/16,1,1.5484,1.5234,0.7533,1.0933
02/02/16,1,1.5475,1.5292,0.7586,1.0919
02/01/16,1,1.5377,1.5253,0.761,1.0884
01/31/16,1,1.5388,1.5363,0.7641,1.092
01/30/16,1,1.5388,1.5363,0.7641,1.092
01/29/16,1,1.5388,1.5363,0.7641,1.092
01/28/16,1,1.5419,1.5357,0.7623,1.0903
01/27/16,1,1.5461,1.5331,0.7597,1.0888
01/26/16,1,1.555,1.5411,0.761,1.0837
01/25/16,1,1.5496,1.5351,0.7589,1.0815
01/24/16,1,1.538,1.5316,0.7546,1.0808
01/23/16,1,1.538,1.5316,0.7546,1.0808
01/22/16,1,1.538,1.5316,0.7546,1.0808
01/21/16,1,1.5755,1.575,0.7718,1.0893
01/20/16,1,1.5916,1.5965,0.77,1.0907
01/19/16,1,1.5673,1.575,0.7647,1.0868
01/18/16,1,1.581,1.58,0.7626,1.0892
01/17/16,1,1.5895,1.5849,0.7615,1.0914
01/16/16,1,1.5895,1.5849,0.7615,1.0914
01/15/16,1,1.5895,1.5849,0.7615,1.0914
01/14/16,1,1.5695,1.5647,0.757,1.0893
01/13/16,1,1.5413,1.5381,0.7502,1.0816
01/12/16,1,1.546,1.537,0.7508,1.0836
01/11/16,1,1.5516,1.5336,0.7471,1.0888
01/10/16,1,1.5495,1.5321,0.7452,1.0861
01/09/16,1,1.5495,1.5321,0.7452,1.0861
01/08/16,1,1.5495,1.5321,0.7452,1.0861
01/07/16,1,1.555,1.536,0.7455,1.0868
01/06/16,1,1.5187,1.5137,0.7344,1.0742
01/05/16,1,1.4982,1.4976,0.7324,1.0746
01/04/16,1,1.5153,1.5172,0.7381,1.0898
01/03/16,1,1.4897,1.5116,0.734,1.0887
01/02/16,1,1.4897,1.5116,0.734,1.0887
01/01/16,1,1.4897,1.5116,0.734,1.0887
12/31/15,1,1.4897,1.5116,0.734,1.0887
12/30/15,1,1.499,1.5171,0.738,1.0926
12/29/15,1,1.5056,1.5241,0.7401,1.0952
12/28/15,1,1.5089,1.5207,0.7354,1.0962
12/27/15,1,1.5074,1.5183,0.7342,1.0947
12/26/15,1,1.5074,1.5183,0.7342,1.0947
12/25/15,1,1.5074,1.5183,0.7342,1.0947
12/24/15,1,1.5074,1.5183,0.7342,1.0947
12/23/15,1,1.5115,1.5176,0.733,1.0916
12/22/15,1,1.5109,1.5242,0.7362,1.0952
12/21/15,1,1.5168,1.5169,0.7299,1.087
12/20/15,1,1.5206,1.5123,0.7267,1.0836
12/19/15,1,1.5206,1.5123,0.7267,1.0836
12/18/15,1,1.5206,1.5123,0.7267,1.0836
12/17/15,1,1.5097,1.4995,0.7266,1.0841
12/16/15,1,1.5186,1.505,0.7283,1.0933
12/15/15,1,1.52,1.5069,0.7252,1.099
12/14/15,1,1.5231,1.5106,0.726,1.0983
12/13/15,1,1.518,1.4962,0.7224,1.095
12/12/15,1,1.518,1.4962,0.7224,1.095
12/11/15,1,1.518,1.4962,0.7224,1.095
12/10/15,1,1.5,1.4817,0.7235,1.0943
12/09/15,1,1.5182,1.4847,0.7251,1.0941
12/08/15,1,1.5099,1.4793,0.7271,1.0875
12/07/15,1,1.4849,1.455,0.7177,1.0809
12/06/15,1,1.4899,1.454,0.7201,1.0902
12/05/15,1,1.4899,1.454,0.7201,1.0902
12/04/15,1,1.4899,1.454,0.7201,1.0902
12/03/15,1,1.455,1.4213,0.7122,1.0671
12/02/15,1,1.4489,1.4204,0.7059,1.0612
12/01/15,1,1.454,1.4118,0.7036,1.06
11/30/15,1,1.4671,1.4143,0.7048,1.0579
11/29/15,1,1.4689,1.4121,0.7029,1.058
11/28/15,1,1.4689,1.4121,0.7029,1.058
11/27/15,1,1.4689,1.4121,0.7029,1.058
11/26/15,1,1.4685,1.4119,0.7028,1.0612
11/25/15,1,1.4601,1.4108,0.7018,1.0586
11/24/15,1,1.4763,1.4229,0.7062,1.0651
11/23/15,1,1.4793,1.4222,0.7025,1.0631
11/22/15,1,1.4825,1.4229,0.701,1.0688
11/21/15,1,1.4825,1.4229,0.701,1.0688
11/20/15,1,1.4825,1.4229,0.701,1.0688
11/19/15,1,1.4925,1.4203,0.6998,1.0687
11/18/15,1,1.5028,1.4223,0.7009,1.0666
11/17/15,1,1.496,1.42,0.7017,1.067
11/16/15,1,1.511,1.4293,0.7058,1.0723
11/15/15,1,1.5077,1.4322,0.7071,1.0764
11/14/15,1,1.5077,1.4322,0.7071,1.0764
11/13/15,1,1.5077,1.4322,0.7071,1.0764
11/12/15,1,1.5073,1.4293,0.7064,1.0726
11/11/15,1,1.5183,1.4213,0.706,1.0716
11/10/15,1,1.5189,1.4204,0.7084,1.0711
11/09/15,1,1.5263,1.4285,0.7141,1.0776
11/08/15,1,1.5204,1.4342,0.7177,1.0864
11/07/15,1,1.5204,1.4342,0.7177,1.0864
11/06/15,1,1.5204,1.4342,0.7177,1.0864
11/05/15,1,1.5233,1.432,0.7126,1.0883
11/04/15,1,1.521,1.4292,0.7094,1.0935
11/03/15,1,1.5301,1.4406,0.7132,1.0976
11/02/15,1,1.5457,1.445,0.7132,1.1032
11/01/15,1,1.5544,1.4515,0.7182,1.1017
10/31/15,1,1.5544,1.4515,0.7182,1.1017
10/30/15,1,1.5544,1.4515,0.7182,1.1017
10/29/15,1,1.5446,1.4411,0.7167,1.093
10/28/15,1,1.5539,1.4643,0.7248,1.1085
10/27/15,1,1.5299,1.4622,0.7214,1.1061
10/26/15,1,1.5182,1.4482,0.7184,1.1011
10/25/15,1,1.525,1.4483,0.7196,1.1084
10/24/15,1,1.525,1.4483,0.7196,1.1084
10/23/15,1,1.525,1.4483,0.7196,1.1084
10/22/15,1,1.5692,1.4847,0.7314,1.1313
10/21/15,1,1.5707,1.4764,0.7349,1.1354
10/20/15,1,1.5612,1.4788,0.7352,1.1373
10/19/15,1,1.5581,1.4671,0.7317,1.1333
10/18/15,1,1.5654,1.4685,0.7356,1.136
10/17/15,1,1.5654,1.4685,0.7356,1.136
10/16/15,1,1.5654,1.4685,0.7356,1.136
10/15/15,1,1.5612,1.4756,0.7397,1.1439
10/14/15,1,1.5722,1.4816,0.7418,1.141
10/13/15,1,1.5585,1.484,0.748,1.1374
10/12/15,1,1.5429,1.4702,0.7401,1.1373
10/11/15,1,1.5502,1.4698,0.7407,1.1362
10/10/15,1,1.5502,1.4698,0.7407,1.1362
10/09/15,1,1.5502,1.4698,0.7407,1.1362
10/08/15,1,1.5664,1.4683,0.7366,1.1254
10/07/15,1,1.5586,1.4649,0.7358,1.1266
10/06/15,1,1.5781,1.4701,0.7399,1.1224
10/05/15,1,1.5853,1.4735,0.7402,1.1236
10/04/15,1,1.587,1.4775,0.7358,1.116
10/03/15,1,1.587,1.4775,0.7358,1.116
10/02/15,1,1.587,1.4775,0.7358,1.116
10/01/15,1,1.5777,1.4799,0.7367,1.1153
09/30/15,1,1.5939,1.5034,0.7385,1.1203
09/29/15,1,1.6009,1.5,0.7391,1.1204
09/28/15,1,1.5967,1.4921,0.7352,1.117
09/27/15,1,1.5895,1.4845,0.7348,1.1151
09/26/15,1,1.5895,1.4845,0.7348,1.1151
09/25/15,1,1.5895,1.4845,0.7348,1.1151
09/24/15,1,1.6147,1.5039,0.7387,1.1241
09/23/15,1,1.5813,1.479,0.7297,1.115
09/22/15,1,1.5732,1.4804,0.7223,1.1155
09/21/15,1,1.5693,1.4831,0.7243,1.125
09/20/15,1,1.5709,1.4876,0.7298,1.1419
09/19/15,1,1.5709,1.4876,0.7298,1.1419
09/18/15,1,1.5709,1.4876,0.7298,1.1419
09/17/15,1,1.5776,1.4925,0.7287,1.1312
09/16/15,1,1.5677,1.4877,0.7267,1.1228
09/15/15,1,1.5885,1.4984,0.7346,1.132
09/14/15,1,1.5874,1.4983,0.7334,1.1305
09/13/15,1,1.5955,1.4945,0.7306,1.1268
09/12/15,1,1.5955,1.4945,0.7306,1.1268
09/11/15,1,1.5955,1.4945,0.7306,1.1268
09/10/15,1,1.5831,1.4822,0.7266,1.1185
09/09/15,1,1.586,1.4757,0.7251,1.1139
09/08/15,1,1.5976,1.4757,0.7244,1.1162
09/07/15,1,1.6062,1.4802,0.7304,1.1146
09/06/15,1,1.5948,1.4736,0.7315,1.1138
09/05/15,1,1.5948,1.4736,0.7315,1.1138
09/04/15,1,1.5948,1.4736,0.7315,1.1138
09/03/15,1,1.6035,1.4893,0.7345,1.1229
09/02/15,1,1.6061,1.4919,0.7369,1.1255
09/01/15,1,1.5956,1.4856,0.7328,1.1236
08/31/15,1,1.5753,1.4863,0.7275,1.1215
08/30/15,1,1.5789,1.4954,0.7321,1.1268
08/29/15,1,1.5789,1.4954,0.7321,1.1268
08/28/15,1,1.5789,1.4954,0.7321,1.1268
08/27/15,1,1.579,1.4924,0.7312,1.1284
08/26/15,1,1.5963,1.5125,0.7314,1.1402
08/25/15,1,1.5937,1.5181,0.729,1.1506
08/24/15,1,1.5903,1.5236,0.7302,1.1497
08/23/15,1,1.5384,1.4787,0.7198,1.1281
08/22/15,1,1.5384,1.4787,0.7198,1.1281
08/21/15,1,1.5384,1.4787,0.7198,1.1281
08/20/15,1,1.5287,1.4679,0.7138,1.1183
08/19/15,1,1.5026,1.4431,0.7049,1.1041
08/18/15,1,1.5065,1.4494,0.7042,1.106
08/17/15,1,1.5096,1.4581,0.7105,1.11
08/16/15,1,1.5122,1.4571,0.7145,1.1171
08/15/15,1,1.5122,1.4571,0.7145,1.1171
08/14/15,1,1.5122,1.4571,0.7145,1.1171
08/13/15,1,1.5121,1.4455,0.7106,1.1109
08/12/15,1,1.5128,1.4467,0.7149,1.1155
08/11/15,1,1.5092,1.4454,0.7088,1.1055
08/10/15,1,1.4884,1.4392,0.7071,1.096
08/09/15,1,1.4809,1.4313,0.7051,1.0941
08/08/15,1,1.4809,1.4313,0.7051,1.0941
08/07/15,1,1.4809,1.4313,0.7051,1.0941
08/06/15,1,1.4849,1.4333,0.7014,1.0885
08/05/15,1,1.4755,1.4334,0.6963,1.0883
08/04/15,1,1.4831,1.4408,0.7028,1.0973
08/03/15,1,1.5071,1.4404,0.7028,1.0951
08/02/15,1,1.514,1.431,0.7041,1.0967
08/01/15,1,1.514,1.431,0.7041,1.0967
07/31/15,1,1.514,1.431,0.7041,1.0967
07/30/15,1,1.5065,1.422,0.701,1.0955
07/29/15,1,1.5101,1.4289,0.7053,1.103
07/28/15,1,1.5089,1.4348,0.7074,1.1025
07/27/15,1,1.5184,1.4409,0.7127,1.1058
07/26/15,1,1.5058,1.432,0.7069,1.0939
07/25/15,1,1.5058,1.432,0.7069,1.0939
07/24/15,1,1.5058,1.432,0.7069,1.0939
07/23/15,1,1.4844,1.4271,0.7044,1.0999
07/22/15,1,1.4765,1.4167,0.6982,1.0902
07/21/15,1,1.4746,1.4118,0.6987,1.0867
07/20/15,1,1.4703,1.4091,0.6971,1.0852
07/19/15,1,1.4712,1.4132,0.6983,1.0889
07/18/15,1,1.4712,1.4132,0.6983,1.0889
07/17/15,1,1.4712,1.4132,0.6983,1.0889
07/16/15,1,1.4713,1.407,0.6981,1.0867
07/15/15,1,1.4753,1.403,0.7045,1.1009
07/14/15,1,1.4828,1.4076,0.7084,1.1031
07/13/15,1,1.4874,1.4055,0.7115,1.1049
07/12/15,1,1.4975,1.4212,0.7208,1.1185
07/11/15,1,1.4975,1.4212,0.7208,1.1185
07/10/15,1,1.4975,1.4212,0.7208,1.1185
07/09/15,1,1.4816,1.4022,0.7176,1.1054
07/08/15,1,1.4866,1.4048,0.7173,1.1024
07/07/15,1,1.4722,1.3925,0.7077,1.0931
07/06/15,1,1.4688,1.3914,0.708,1.1008
07/05/15,1,1.4747,1.3961,0.7102,1.1096
07/04/15,1,1.4747,1.3961,0.7102,1.1096
07/03/15,1,1.4747,1.3961,0.7102,1.1096
07/02/15,1,1.4573,1.3963,0.7103,1.1066
07/01/15,1,1.4458,1.3902,0.7091,1.11
06/30/15,1,1.455,1.3839,0.7114,1.1189
06/29/15,1,1.4526,1.3776,0.7085,1.1133
06/28/15,1,1.4631,1.3851,0.7123,1.1202
06/27/15,1,1.4631,1.3851,0.7123,1.1202
06/26/15,1,1.4631,1.3851,0.7123,1.1202
06/25/15,1,1.4477,1.3878,0.7126,1.1206
06/24/15,1,1.4473,1.3793,0.7118,1.1213
06/23/15,1,1.4538,1.3825,0.7101,1.1204
06/22/15,1,1.4616,1.3879,0.7169,1.1345
06/21/15,1,1.4591,1.3865,0.7134,1.1299
06/20/15,1,1.4591,1.3865,0.7134,1.1299
06/19/15,1,1.4591,1.3865,0.7134,1.1299
06/18/15,1,1.457,1.3867,0.7167,1.1404
06/17/15,1,1.4694,1.3887,0.717,1.1279
06/16/15,1,1.4482,1.3843,0.7182,1.1215
06/15/15,1,1.4466,1.3845,0.7234,1.1218
06/14/15,1,1.456,1.3804,0.7245,1.122
06/13/15,1,1.456,1.3804,0.7245,1.122
06/12/15,1,1.456,1.3804,0.7245,1.122
06/11/15,1,1.4533,1.3839,0.7266,1.1232
06/10/15,1,1.4571,1.3801,0.7284,1.1279
06/09/15,1,1.4606,1.3889,0.7354,1.1249
06/08/15,1,1.4615,1.3879,0.7318,1.1162
06/07/15,1,1.4534,1.4023,0.7317,1.1218
06/06/15,1,1.4534,1.4023,0.7317,1.1218
06/05/15,1,1.4534,1.4023,0.7317,1.1218
06/04/15,1,1.4618,1.4089,0.7354,1.1317
06/03/15,1,1.4321,1.3856,0.7275,1.1134
06/02/15,1,1.4342,1.3784,0.7243,1.1029
06/01/15,1,1.4341,1.3673,0.7193,1.0944
05/31/15,1,1.4338,1.365,0.719,1.097
05/30/15,1,1.4338,1.365,0.719,1.097
05/29/15,1,1.4338,1.365,0.719,1.097
05/28/15,1,1.4267,1.3594,0.7124,1.0896
05/27/15,1,1.4089,1.3531,0.707,1.0863
05/26/15,1,1.402,1.352,0.7096,1.0926
05/25/15,1,1.4023,1.3496,0.71,1.0978
05/24/15,1,1.4163,1.362,0.7138,1.1164
05/23/15,1,1.4163,1.362,0.7138,1.1164
05/22/15,1,1.4163,1.362,0.7138,1.1164
05/21/15,1,1.4112,1.36,0.7099,1.1133
05/20/15,1,1.407,1.3578,0.7157,1.1118
05/19/15,1,1.4027,1.3618,0.7219,1.118
05/18/15,1,1.4228,1.3733,0.727,1.1389
05/17/15,1,1.4159,1.3636,0.7211,1.1328
05/16/15,1,1.4159,1.3636,0.7211,1.1328
05/15/15,1,1.4159,1.3636,0.7211,1.1328
05/14/15,1,1.4087,1.3645,0.7231,1.1419
05/13/15,1,1.3945,1.3436,0.7174,1.1221
05/12/15,1,1.407,1.3532,0.7164,1.1239
05/11/15,1,1.4117,1.3497,0.7196,1.1142
05/10/15,1,1.4181,1.3581,0.728,1.1221
05/09/15,1,1.4181,1.3581,0.728,1.1221
05/08/15,1,1.4181,1.3581,0.728,1.1221
05/07/15,1,1.4186,1.3645,0.7425,1.1305
05/06/15,1,1.403,1.3487,0.7376,1.123
05/05/15,1,1.4119,1.344,0.735,1.1117
05/04/15,1,1.4225,1.3512,0.7379,1.1152
05/03/15,1,1.4161,1.348,0.7267,1.1215
05/02/15,1,1.4161,1.348,0.7267,1.1215
05/01/15,1,1.4161,1.348,0.7267,1.1215
04/30/15,1,1.4161,1.348,0.7267,1.1215
04/29/15,1,1.3762,1.3262,0.7161,1.1002
04/28/15,1,1.3752,1.3188,0.715,1.0927
04/27/15,1,1.3867,1.3155,0.7162,1.0822
04/26/15,1,1.3884,1.3118,0.7159,1.0824
04/25/15,1,1.3884,1.3118,0.7159,1.0824
04/24/15,1,1.3884,1.3118,0.7159,1.0824
04/23/15,1,1.3937,1.317,0.717,1.0772
04/22/15,1,1.3796,1.3152,0.7129,1.0743
04/21/15,1,1.3821,1.3085,0.7187,1.07
04/20/15,1,1.3823,1.3138,0.7196,1.0723
04/19/15,1,1.3842,1.3183,0.7199,1.0814
04/18/15,1,1.3842,1.3183,0.7199,1.0814
04/17/15,1,1.3842,1.3183,0.7199,1.0814
04/16/15,1,1.379,1.318,0.7189,1.0711
04/15/15,1,1.3945,1.3277,0.7168,1.0579
04/14/15,1,1.3936,1.3292,0.7217,1.0564
04/13/15,1,1.3925,1.3324,0.7215,1.0552
04/12/15,1,1.3824,1.3386,0.7244,1.057
04/11/15,1,1.3824,1.3386,0.7244,1.057
04/10/15,1,1.3824,1.3386,0.7244,1.057
04/09/15,1,1.3951,1.3493,0.7268,1.0774
04/08/15,1,1.4078,1.3487,0.7264,1.0862
04/07/15,1,1.4192,1.3563,0.7286,1.0847
04/06/15,1,1.4343,1.3693,0.7316,1.083
04/05/15,1,1.4343,1.3693,0.7316,1.083
04/04/15,1,1.4343,1.3693,0.7316,1.083
04/03/15,1,1.4343,1.3693,0.7316,1.083
04/02/15,1,1.4343,1.3693,0.7316,1.083
04/01/15,1,1.4153,1.3632,0.7285,1.0755
03/31/15,1,1.4154,1.3738,0.7273,1.0759
03/30/15,1,1.4158,1.3709,0.7328,1.0845
03/29/15,1,1.394,1.358,0.7298,1.0856
03/28/15,1,1.394,1.358,0.7298,1.0856
03/27/15,1,1.394,1.358,0.7298,1.0856
03/26/15,1,1.399,1.3653,0.7371,1.0973
03/25/15,1,1.3925,1.3711,0.7365,1.0985
03/24/15,1,1.3843,1.3649,0.7344,1.095
03/23/15,1,1.3938,1.3667,0.7318,1.0912
03/22/15,1,1.3988,1.3655,0.7255,1.0776
03/21/15,1,1.3988,1.3655,0.7255,1.0776
03/20/15,1,1.3988,1.3655,0.7255,1.0776
03/19/15,1,1.3966,1.3578,0.7183,1.0677
03/18/15,1,1.3901,1.3583,0.723,1.0592
03/17/15,1,1.3914,1.3585,0.72,1.0635
03/16/15,1,1.3797,1.3493,0.7131,1.0557
03/15/15,1,1.38,1.3462,0.7153,1.0572
03/14/15,1,1.38,1.3462,0.7153,1.0572
03/13/15,1,1.38,1.3462,0.7153,1.0572
03/12/15,1,1.3771,1.3432,0.7091,1.0613
03/11/15,1,1.3899,1.3432,0.7036,1.0578
03/10/15,1,1.4034,1.3566,0.7128,1.0738
03/09/15,1,1.4043,1.3674,0.7186,1.086
03/08/15,1,1.399,1.3666,0.722,1.0963
03/07/15,1,1.399,1.3666,0.722,1.0963
03/06/15,1,1.399,1.3666,0.722,1.0963
03/05/15,1,1.4205,1.377,0.7251,1.1069
03/04/15,1,1.4191,1.3922,0.7259,1.1124
03/03/15,1,1.4288,1.3981,0.7276,1.1168
03/02/15,1,1.4433,1.4025,0.7294,1.1227
03/01/15,1,1.4358,1.3995,0.7278,1.124
02/28/15,1,1.4358,1.3995,0.7278,1.124
02/27/15,1,1.4358,1.3995,0.7278,1.124
02/26/15,1,1.4357,1.4112,0.7301,1.1317
02/25/15,1,1.4388,1.4116,0.7328,1.1346
02/24/15,1,1.4609,1.4322,0.7344,1.1328
02/23/15,1,1.451,1.4256,0.7352,1.1298
02/22/15,1,1.4399,1.4073,0.7348,1.1298
02/21/15,1,1.4399,1.4073,0.7348,1.1298
02/20/15,1,1.4399,1.4073,0.7348,1.1298
02/19/15,1,1.4632,1.4257,0.7379,1.1387
02/18/15,1,1.4598,1.4158,0.7372,1.1372
02/17/15,1,1.4593,1.4125,0.7434,1.1415
02/16/15,1,1.4669,1.4206,0.7421,1.1408
02/15/15,1,1.4689,1.4235,0.7401,1.1381
02/14/15,1,1.4689,1.4235,0.7401,1.1381
02/13/15,1,1.4689,1.4235,0.7401,1.1381
02/12/15,1,1.4761,1.4228,0.7376,1.1328
02/11/15,1,1.4606,1.4268,0.7396,1.1314
02/10/15,1,1.4522,1.4088,0.742,1.1297
02/09/15,1,1.443,1.4094,0.7415,1.1275
02/08/15,1,1.4572,1.4246,0.7473,1.1447
02/07/15,1,1.4572,1.4246,0.7473,1.1447
02/06/15,1,1.4572,1.4246,0.7473,1.1447
02/05/15,1,1.4616,1.429,0.7482,1.141
02/04/15,1,1.4722,1.4253,0.7516,1.1446
02/03/15,1,1.4799,1.4316,0.754,1.1376
02/02/15,1,1.4523,1.4332,0.7526,1.131
02/01/15,1,1.4535,1.4323,0.7511,1.1305
01/31/15,1,1.4535,1.4323,0.7511,1.1305
01/30/15,1,1.4535,1.4323,0.7511,1.1305
01/29/15,1,1.4535,1.4179,0.7478,1.1315
01/28/15,1,1.4234,1.409,0.7466,1.1344
01/27/15,1,1.4233,1.4085,0.7473,1.1306
01/26/15,1,1.4227,1.4009,0.749,1.1244
01/25/15,1,1.4169,1.3937,0.7473,1.1198
01/24/15,1,1.4169,1.3937,0.7473,1.1198
01/23/15,1,1.4169,1.3937,0.7473,1.1198
01/22/15,1,1.4299,1.4353,0.7644,1.1618
01/21/15,1,1.4113,1.3999,0.7671,1.1593
01/20/15,1,1.4123,1.391,0.7637,1.1579
01/19/15,1,1.4134,1.3906,0.7664,1.1605
01/18/15,1,1.4113,1.3946,0.7637,1.1588
01/17/15,1,1.4113,1.3946,0.7637,1.1588
01/16/15,1,1.4113,1.3946,0.7637,1.1588
01/15/15,1,1.4143,1.3855,0.7672,1.1708
01/14/15,1,1.4473,1.4089,0.7753,1.1775
01/13/15,1,1.4441,1.4098,0.7767,1.1782
01/12/15,1,1.4498,1.4043,0.7791,1.1804
01/11/15,1,1.4506,1.3963,0.7799,1.1813
01/10/15,1,1.4506,1.3963,0.7799,1.1813
01/09/15,1,1.4506,1.3963,0.7799,1.1813
01/08/15,1,1.4518,1.3905,0.7811,1.1768
01/07/15,1,1.466,1.3996,0.7823,1.1831
01/06/15,1,1.464,1.4014,0.7842,1.1914
01/05/15,1,1.4755,1.4041,0.7827,1.1915
01/04/15,1,1.4841,1.4069,0.78,1.2043
01/03/15,1,1.4841,1.4069,0.78,1.2043
01/02/15,1,1.4841,1.4069,0.78,1.2043
01/01/15,1,1.4829,1.4063,0.7789,1.2141
12/31/14,1,1.4829,1.4063,0.7789,1.2141
12/30/14,1,1.4878,1.4132,0.7823,1.216
12/29/14,1,1.4964,1.4183,0.7842,1.2197
12/28/14,1,1.5053,1.4164,0.7865,1.2219
12/27/14,1,1.5053,1.4164,0.7865,1.2219
12/26/14,1,1.5053,1.4164,0.7865,1.2219
12/25/14,1,1.5053,1.4164,0.7865,1.2219
12/24/14,1,1.5053,1.4164,0.7865,1.2219
