Date,CAD,AUD,EUR,GBP,USD
03/29/15,1,1.0265,0.7364,0.5374,0.7994
03/28/15,1,1.0265,0.7364,0.5374,0.7994
03/27/15,1,1.0265,0.7364,0.5374,0.7994
03/26/15,1,1.0247,0.7324,0.5399,0.8037
03/25/15,1,1.0156,0.7293,0.5372,0.8012
03/24/15,1,1.0142,0.7327,0.5381,0.8023
03/23/15,1,1.0198,0.7317,0.5355,0.7984
03/22/15,1,1.0244,0.7323,0.5313,0.7892
03/21/15,1,1.0244,0.7323,0.5313,0.7892
03/20/15,1,1.0244,0.7323,0.5313,0.7892
03/19/15,1,1.0286,0.7365,0.529,0.7863
03/18/15,1,1.0234,0.7362,0.5323,0.7798
03/17/15,1,1.0242,0.7361,0.53,0.7828
03/16/15,1,1.0225,0.7411,0.5285,0.7824
03/15/15,1,1.0251,0.7428,0.5313,0.7853
03/14/15,1,1.0251,0.7428,0.5313,0.7853
03/13/15,1,1.0251,0.7428,0.5313,0.7853
03/12/15,1,1.0252,0.7445,0.5279,0.7901
03/11/15,1,1.0348,0.7445,0.5238,0.7875
03/10/15,1,1.0345,0.7371,0.5254,0.7915
03/09/15,1,1.027,0.7313,0.5255,0.7942
03/08/15,1,1.0237,0.7317,0.5283,0.8022
03/07/15,1,1.0237,0.7317,0.5283,0.8022
03/06/15,1,1.0237,0.7317,0.5283,0.8022
03/05/15,1,1.0316,0.7262,0.5266,0.8038
03/04/15,1,1.0193,0.7183,0.5214,0.799
03/03/15,1,1.022,0.7153,0.5204,0.7988
03/02/15,1,1.0291,0.713,0.5201,0.8005
03/01/15,1,1.0259,0.7145,0.52,0.8031
02/28/15,1,1.0259,0.7145,0.52,0.8031
02/27/15,1,1.0259,0.7145,0.52,0.8031
02/26/15,1,1.0174,0.7086,0.5174,0.8019
02/25/15,1,1.0193,0.7084,0.5191,0.8038
02/24/15,1,1.02,0.6982,0.5128,0.791
02/23/15,1,1.0178,0.7015,0.5157,0.7925
02/22/15,1,1.0232,0.7106,0.5221,0.8028
02/21/15,1,1.0232,0.7106,0.5221,0.8028
02/20/15,1,1.0232,0.7106,0.5221,0.8028
02/19/15,1,1.0263,0.7014,0.5176,0.7987
02/18/15,1,1.0311,0.7063,0.5207,0.8032
02/17/15,1,1.0331,0.708,0.5263,0.8081
02/16/15,1,1.0326,0.7039,0.5224,0.803
02/15/15,1,1.0319,0.7025,0.5199,0.7995
02/14/15,1,1.0319,0.7025,0.5199,0.7995
02/13/15,1,1.0319,0.7025,0.5199,0.7995
02/12/15,1,1.0375,0.7028,0.5184,0.7962
02/11/15,1,1.0237,0.7009,0.5184,0.793
02/10/15,1,1.0308,0.7098,0.5267,0.8019
02/09/15,1,1.0238,0.7095,0.5261,0.8
02/08/15,1,1.0229,0.702,0.5246,0.8035
02/07/15,1,1.0229,0.702,0.5246,0.8035
02/06/15,1,1.0229,0.702,0.5246,0.8035
02/05/15,1,1.0228,0.6998,0.5236,0.7985
02/04/15,1,1.0329,0.7016,0.5273,0.8031
02/03/15,1,1.0337,0.6985,0.5266,0.7946
02/02/15,1,1.0133,0.6977,0.5251,0.7891
02/01/15,1,1.0148,0.6982,0.5244,0.7893
01/31/15,1,1.0148,0.6982,0.5244,0.7893
01/30/15,1,1.0148,0.6982,0.5244,0.7893
01/29/15,1,1.0251,0.7053,0.5274,0.798
01/28/15,1,1.0102,0.7097,0.5299,0.8051
01/27/15,1,1.0105,0.71,0.5305,0.8027
01/26/15,1,1.0156,0.7138,0.5346,0.8026
01/25/15,1,1.0166,0.7175,0.5362,0.8035
01/24/15,1,1.0166,0.7175,0.5362,0.8035
01/23/15,1,1.0166,0.7175,0.5362,0.8035
01/22/15,1,0.9962,0.6967,0.5326,0.8094
01/21/15,1,1.0081,0.7143,0.548,0.8281
01/20/15,1,1.0153,0.7189,0.549,0.8324
01/19/15,1,1.0164,0.7191,0.5511,0.8345
01/18/15,1,1.012,0.7171,0.5476,0.8309
01/17/15,1,1.012,0.7171,0.5476,0.8309
01/16/15,1,1.012,0.7171,0.5476,0.8309
01/15/15,1,1.0208,0.7218,0.5537,0.845
01/14/15,1,1.0273,0.7098,0.5503,0.8358
01/13/15,1,1.0243,0.7093,0.5509,0.8357
01/12/15,1,1.0324,0.7121,0.5548,0.8406
01/11/15,1,1.0389,0.7162,0.5585,0.846
01/10/15,1,1.0389,0.7162,0.5585,0.846
01/09/15,1,1.0389,0.7162,0.5585,0.846
01/08/15,1,1.0441,0.7192,0.5617,0.8463
01/07/15,1,1.0474,0.7145,0.5589,0.8453
01/06/15,1,1.0447,0.7136,0.5596,0.8501
01/05/15,1,1.0509,0.7122,0.5574,0.8486
01/04/15,1,1.0549,0.7108,0.5544,0.856
01/03/15,1,1.0549,0.7108,0.5544,0.856
01/02/15,1,1.0549,0.7108,0.5544,0.856
01/01/15,1,1.0545,0.7111,0.5539,0.8633
12/31/14,1,1.0545,0.7111,0.5539,0.8633
12/30/14,1,1.0528,0.7076,0.5536,0.8605
12/29/14,1,1.0551,0.7051,0.5529,0.86
12/28/14,1,1.0628,0.706,0.5553,0.8627
12/27/14,1,1.0628,0.706,0.5553,0.8627
12/26/14,1,1.0628,0.706,0.5553,0.8627
12/25/14,1,1.0628,0.706,0.5553,0.8627
12/24/14,1,1.0628,0.706,0.5553,0.8627
12/23/14,1,1.0573,0.7036,0.5535,0.8593
12/22/14,1,1.0561,0.7014,0.5505,0.8599
12/21/14,1,1.0543,0.7023,0.5511,0.8623
12/20/14,1,1.0543,0.7023,0.5511,0.8623
12/19/14,1,1.0543,0.7023,0.5511,0.8623
12/18/14,1,1.0531,0.7019,0.552,0.8622
12/17/14,1,1.0498,0.6905,0.5477,0.8595
12/16/14,1,1.0407,0.6844,0.5451,0.858
12/15/14,1,1.05,0.6941,0.5508,0.8625
12/14/14,1,1.0443,0.6936,0.5497,0.8636
12/13/14,1,1.0443,0.6936,0.5497,0.8636
12/12/14,1,1.0443,0.6936,0.5497,0.8636
12/11/14,1,1.0543,0.7002,0.5551,0.8702
12/10/14,1,1.0465,0.7049,0.5567,0.8735
12/09/14,1,1.052,0.7059,0.5578,0.8731
12/08/14,1,1.0543,0.7129,0.5593,0.8739
12/07/14,1,1.0483,0.71,0.5595,0.8777
12/06/14,1,1.0483,0.71,0.5595,0.8777
12/05/14,1,1.0483,0.71,0.5595,0.8777
12/04/14,1,1.0496,0.7144,0.5616,0.8795
12/03/14,1,1.0418,0.7126,0.5602,0.8787
12/02/14,1,1.0421,0.708,0.5618,0.8796
12/01/14,1,1.0329,0.7036,0.5577,0.8773
11/30/14,1,1.0295,0.7029,0.559,0.8774
11/29/14,1,1.0295,0.7029,0.559,0.8774
11/28/14,1,1.0295,0.7029,0.559,0.8774
11/27/14,1,1.0371,0.7123,0.5641,0.889
11/26/14,1,1.0434,0.7114,0.5627,0.8875
11/25/14,1,1.04,0.7141,0.5662,0.8872
11/24/14,1,1.0305,0.7163,0.567,0.8889
11/23/14,1,1.0193,0.7149,0.5663,0.8881
11/22/14,1,1.0193,0.7149,0.5663,0.8881
11/21/14,1,1.0193,0.7149,0.5663,0.8881
11/20/14,1,1.0257,0.7042,0.5626,0.883
11/19/14,1,1.0201,0.7029,0.5621,0.8811
11/18/14,1,1.015,0.7077,0.5657,0.8856
11/17/14,1,1.0127,0.7076,0.5653,0.8842
11/16/14,1,1.0128,0.7065,0.5612,0.8786
11/15/14,1,1.0128,0.7065,0.5612,0.8786
11/14/14,1,1.0128,0.7065,0.5612,0.8786
11/13/14,1,1.0101,0.7087,0.5607,0.8827
11/12/14,1,1.0148,0.7088,0.5585,0.8836
11/11/14,1,1.0167,0.7067,0.5538,0.878
11/10/14,1,1.02,0.708,0.5559,0.884
11/09/14,1,1.0176,0.7058,0.5529,0.8747
11/08/14,1,1.0176,0.7058,0.5529,0.8747
11/07/14,1,1.0176,0.7058,0.5529,0.8747
11/06/14,1,1.0174,0.7002,0.5505,0.8765
11/05/14,1,1.0149,0.7002,0.5492,0.8739
11/04/14,1,1.0039,0.7,0.5473,0.876
11/03/14,1,1.0175,0.7092,0.5538,0.886
11/02/14,1,1.0091,0.7082,0.5554,0.887
11/01/14,1,1.0091,0.7082,0.5554,0.887
10/31/14,1,1.0091,0.7082,0.5554,0.887
10/30/14,1,1.0168,0.7105,0.5593,0.8951
10/29/14,1,1.01,0.7046,0.5573,0.8975
10/28/14,1,1.0058,0.6999,0.5516,0.8923
10/27/14,1,1.0113,0.7012,0.5519,0.8891
10/26/14,1,1.0144,0.7047,0.5558,0.892
10/25/14,1,1.0144,0.7047,0.5558,0.892
10/24/14,1,1.0144,0.7047,0.5558,0.892
10/23/14,1,1.0138,0.7038,0.5563,0.8917
10/22/14,1,1.0132,0.7021,0.5553,0.8912
10/21/14,1,1.0083,0.6966,0.5503,0.889
10/20/14,1,1.0124,0.6954,0.5503,0.8882
10/19/14,1,1.0126,0.6937,0.5518,0.8895
10/18/14,1,1.0126,0.6937,0.5518,0.8895
10/17/14,1,1.0126,0.6937,0.5518,0.8895
10/16/14,1,1.0138,0.6922,0.5517,0.8825
10/15/14,1,1.0085,0.6942,0.5524,0.8793
10/14/14,1,1.0177,0.7031,0.5586,0.8891
10/13/14,1,1.0186,0.7034,0.5543,0.8919
10/12/14,1,1.0254,0.7067,0.557,0.8931
10/11/14,1,1.0254,0.7067,0.557,0.8931
10/10/14,1,1.0254,0.7067,0.557,0.8931
10/09/14,1,1.0161,0.7052,0.5554,0.9001
10/08/14,1,1.0202,0.7077,0.5569,0.8948
10/07/14,1,1.0196,0.7115,0.5578,0.897
10/06/14,1,1.0215,0.7103,0.5581,0.8925
10/05/14,1,1.0218,0.7088,0.5566,0.8942
10/04/14,1,1.0218,0.7088,0.5566,0.8942
10/03/14,1,1.0218,0.7088,0.5566,0.8942
10/02/14,1,1.0232,0.7109,0.5562,0.8979
10/01/14,1,1.0252,0.7073,0.5504,0.8914
09/30/14,1,1.0273,0.7113,0.5529,0.8951
09/29/14,1,1.027,0.7056,0.5523,0.8962
09/28/14,1,1.0237,0.7068,0.5518,0.8999
09/27/14,1,1.0237,0.7068,0.5518,0.8999
09/26/14,1,1.0237,0.7068,0.5518,0.8999
09/25/14,1,1.0209,0.7074,0.5521,0.8993
09/24/14,1,1.0178,0.7039,0.5506,0.9028
09/23/14,1,1.0209,0.705,0.5541,0.9088
09/22/14,1,1.0245,0.7075,0.5565,0.9087
09/21/14,1,1.015,0.7088,0.5574,0.9109
09/20/14,1,1.015,0.7088,0.5574,0.9109
09/19/14,1,1.015,0.7088,0.5574,0.9109
09/18/14,1,1.0163,0.7063,0.5567,0.9091
09/17/14,1,1.0059,0.7033,0.5582,0.9112
09/16/14,1,1.003,0.6994,0.559,0.9057
09/15/14,1,0.9999,0.6987,0.5554,0.902
09/14/14,1,0.9988,0.6993,0.5571,0.9043
09/13/14,1,0.9988,0.6993,0.5571,0.9043
09/12/14,1,0.9988,0.6993,0.5571,0.9043
09/11/14,1,0.9962,0.7024,0.559,0.9081
09/10/14,1,0.9953,0.7036,0.5637,0.9097
09/09/14,1,0.9816,0.7061,0.5652,0.911
09/08/14,1,0.9824,0.7083,0.5683,0.917
09/07/14,1,0.9816,0.71,0.5641,0.9193
09/06/14,1,0.9816,0.71,0.5641,0.9193
09/05/14,1,0.9816,0.71,0.5641,0.9193
09/04/14,1,0.9835,0.7062,0.5602,0.9191
09/03/14,1,0.9831,0.6975,0.557,0.9173
09/02/14,1,0.9876,0.699,0.5545,0.9167
09/01/14,1,0.9855,0.701,0.5539,0.9206
08/31/14,1,0.9867,0.6986,0.5556,0.9213
08/30/14,1,0.9867,0.6986,0.5556,0.9213
08/29/14,1,0.9867,0.6986,0.5556,0.9213
08/28/14,1,0.9852,0.6998,0.556,0.9222
08/27/14,1,0.9812,0.6958,0.5525,0.9169
08/26/14,1,0.9787,0.6913,0.5503,0.912
08/25/14,1,0.9805,0.6917,0.5504,0.9131
08/24/14,1,0.9801,0.6879,0.5505,0.9126
08/23/14,1,0.9801,0.6879,0.5505,0.9126
08/22/14,1,0.9801,0.6879,0.5505,0.9126
08/21/14,1,0.9823,0.6878,0.5497,0.9121
08/20/14,1,0.9825,0.6873,0.5486,0.9131
08/19/14,1,0.9815,0.6864,0.551,0.9167
08/18/14,1,0.9863,0.6869,0.5496,0.9192
08/17/14,1,0.9842,0.6853,0.5497,0.9174
08/16/14,1,0.9842,0.6853,0.5497,0.9174
08/15/14,1,0.9842,0.6853,0.5497,0.9174
08/14/14,1,0.9855,0.6866,0.5504,0.9182
08/13/14,1,0.9851,0.6853,0.548,0.9155
08/12/14,1,0.9858,0.6843,0.5443,0.9132
08/11/14,1,0.985,0.682,0.544,0.9129
08/10/14,1,0.9867,0.6843,0.5452,0.9161
08/09/14,1,0.9867,0.6843,0.5452,0.9161
08/08/14,1,0.9867,0.6843,0.5452,0.9161
08/07/14,1,0.9862,0.6842,0.5433,0.9147
08/06/14,1,0.9786,0.6829,0.5415,0.9114
08/05/14,1,0.9802,0.6824,0.5417,0.9131
08/04/14,1,0.9828,0.6821,0.5438,0.9156
08/03/14,1,0.9861,0.6833,0.544,0.9153
08/02/14,1,0.9861,0.6833,0.544,0.9153
08/01/14,1,0.9861,0.6833,0.544,0.9153
07/31/14,1,0.9854,0.6845,0.5426,0.9157
07/30/14,1,0.982,0.6862,0.5433,0.9196
07/29/14,1,0.9844,0.6883,0.5454,0.9243
07/28/14,1,0.9831,0.6887,0.5445,0.9251
07/27/14,1,0.9874,0.691,0.5467,0.9287
07/26/14,1,0.9874,0.691,0.5467,0.9287
07/25/14,1,0.9874,0.691,0.5467,0.9287
07/24/14,1,0.9878,0.6921,0.5482,0.9324
07/23/14,1,0.987,0.6927,0.5478,0.9327
07/22/14,1,0.9908,0.6896,0.5451,0.9296
07/21/14,1,0.9919,0.6885,0.545,0.9307
07/20/14,1,0.9913,0.6881,0.5447,0.9306
07/19/14,1,0.9913,0.6881,0.5447,0.9306
07/18/14,1,0.9913,0.6881,0.5447,0.9306
07/17/14,1,0.9924,0.6879,0.5441,0.9304
07/16/14,1,0.9942,0.6866,0.5426,0.9291
07/15/14,1,0.9939,0.6844,0.5428,0.9317
07/14/14,1,0.9919,0.684,0.5449,0.9321
07/13/14,1,0.9998,0.6913,0.5489,0.9398
07/12/14,1,0.9998,0.6913,0.5489,0.9398
07/11/14,1,0.9998,0.6913,0.5489,0.9398
07/10/14,1,1.0003,0.6889,0.5477,0.9372
07/09/14,1,0.9986,0.6894,0.5484,0.9377
07/08/14,1,0.9966,0.6893,0.5472,0.9367
07/07/14,1,1.0039,0.6913,0.5488,0.9396
07/06/14,1,1.0054,0.692,0.5485,0.9403
07/05/14,1,1.0054,0.692,0.5485,0.9403
07/04/14,1,1.0054,0.692,0.5485,0.9403
07/03/14,1,1.0015,0.6882,0.5482,0.9392
07/02/14,1,0.9939,0.688,0.5475,0.9395
07/01/14,1,0.9926,0.6855,0.5471,0.9384
06/30/14,1,0.9964,0.6854,0.5494,0.9362
06/29/14,1,0.9934,0.687,0.5494,0.9357
06/28/14,1,0.9934,0.687,0.5494,0.9357
06/27/14,1,0.9934,0.687,0.5494,0.9357
06/26/14,1,0.992,0.686,0.5482,0.9334
06/25/14,1,0.9945,0.684,0.5487,0.9313
06/24/14,1,0.9914,0.6842,0.5484,0.9318
06/23/14,1,0.987,0.6852,0.5478,0.9316
06/22/14,1,0.9838,0.6805,0.5427,0.9247
06/21/14,1,0.9838,0.6805,0.5427,0.9247
06/20/14,1,0.9838,0.6805,0.5427,0.9247
06/19/14,1,0.9816,0.678,0.5423,0.9235
06/18/14,1,0.9853,0.6783,0.543,0.92
06/17/14,1,0.983,0.6783,0.5423,0.9204
06/16/14,1,0.9798,0.6792,0.5416,0.919
06/15/14,1,0.9817,0.6811,0.5434,0.9217
06/14/14,1,0.9817,0.6811,0.5434,0.9217
06/13/14,1,0.9817,0.6811,0.5434,0.9217
06/12/14,1,0.9791,0.6807,0.5472,0.9209
06/11/14,1,0.9776,0.678,0.5472,0.9185
06/10/14,1,0.9779,0.6764,0.5462,0.9163
06/09/14,1,0.9787,0.6729,0.5449,0.9157
06/08/14,1,0.9806,0.6711,0.5441,0.9154
06/07/14,1,0.9806,0.6711,0.5441,0.9154
06/06/14,1,0.9806,0.6711,0.5441,0.9154
06/05/14,1,0.9842,0.6738,0.546,0.9141
06/04/14,1,0.9867,0.6715,0.5459,0.915
06/03/14,1,0.9895,0.6717,0.5472,0.9165
06/02/14,1,0.9951,0.6763,0.5498,0.9205
06/01/14,1,0.9925,0.6782,0.5514,0.9228
05/31/14,1,0.9925,0.6782,0.5514,0.9228
05/30/14,1,0.9925,0.6782,0.5514,0.9228
05/29/14,1,0.9915,0.6769,0.5513,0.9213
05/28/14,1,0.9976,0.6765,0.5497,0.9206
05/27/14,1,0.996,0.6759,0.5481,0.9217
05/26/14,1,0.9966,0.6751,0.5468,0.9205
05/25/14,1,0.9949,0.673,0.5447,0.9174
05/24/14,1,0.9949,0.673,0.5447,0.9174
05/23/14,1,0.9949,0.673,0.5447,0.9174
05/22/14,1,0.9922,0.6705,0.5433,0.9164
05/21/14,1,0.994,0.6708,0.5429,0.9174
05/20/14,1,0.9917,0.6702,0.5455,0.9183
05/19/14,1,0.9832,0.671,0.5466,0.9202
05/18/14,1,0.9823,0.6713,0.547,0.9194
05/17/14,1,0.9823,0.6713,0.547,0.9194
05/16/14,1,0.9823,0.6713,0.547,0.9194
05/15/14,1,0.9828,0.6736,0.5491,0.9201
05/14/14,1,0.9759,0.6685,0.5467,0.9172
05/13/14,1,0.9792,0.6696,0.545,0.9175
05/12/14,1,0.9805,0.6677,0.5443,0.9191
05/11/14,1,0.9859,0.67,0.5476,0.9234
05/10/14,1,0.9859,0.67,0.5476,0.9234
05/09/14,1,0.9859,0.67,0.5476,0.9234
05/08/14,1,0.979,0.659,0.5425,0.9195
05/07/14,1,0.9832,0.6595,0.5412,0.9184
05/06/14,1,0.9803,0.6565,0.5391,0.9155
05/05/14,1,0.9825,0.6561,0.5399,0.9102
05/04/14,1,0.9849,0.6579,0.5404,0.912
05/03/14,1,0.9849,0.6579,0.5404,0.912
05/02/14,1,0.9849,0.6579,0.5404,0.912
05/01/14,1,0.9839,0.6583,0.5418,0.9117
04/30/14,1,0.9839,0.6583,0.5418,0.9117
04/29/14,1,0.9835,0.6593,0.5421,0.9116
04/28/14,1,0.9774,0.6545,0.5385,0.9071
04/27/14,1,0.9766,0.6562,0.54,0.9076
04/26/14,1,0.9766,0.6562,0.54,0.9076
04/25/14,1,0.9766,0.6562,0.54,0.9076
04/24/14,1,0.9789,0.6563,0.5401,0.907
04/23/14,1,0.9774,0.6558,0.5403,0.9072
04/22/14,1,0.9694,0.6571,0.5392,0.9079
04/21/14,1,0.9717,0.6556,0.5404,0.9083
04/20/14,1,0.9717,0.6556,0.5404,0.9083
04/19/14,1,0.9717,0.6556,0.5404,0.9083
04/18/14,1,0.9717,0.6556,0.5404,0.9083
04/17/14,1,0.9717,0.6556,0.5404,0.9083
04/16/14,1,0.9729,0.6579,0.542,0.9105
04/15/14,1,0.9688,0.6592,0.5439,0.9098
04/14/14,1,0.9689,0.6595,0.5457,0.9119
04/13/14,1,0.9708,0.6572,0.5449,0.9117
04/12/14,1,0.9708,0.6572,0.5449,0.9117
04/11/14,1,0.9708,0.6572,0.5449,0.9117
04/10/14,1,0.9745,0.6615,0.5472,0.9173
04/09/14,1,0.9765,0.663,0.5462,0.9146
04/08/14,1,0.9804,0.6642,0.5475,0.9149
04/07/14,1,0.9824,0.663,0.5483,0.9098
04/06/14,1,0.9808,0.6623,0.5475,0.9073
04/05/14,1,0.9808,0.6623,0.5475,0.9073
04/04/14,1,0.9808,0.6623,0.5475,0.9073
04/03/14,1,0.9829,0.6591,0.5469,0.9077
04/02/14,1,0.9812,0.6583,0.5451,0.9081
04/01/14,1,0.9795,0.6561,0.5441,0.9048
03/31/14,1,0.9813,0.6568,0.544,0.9056
03/30/14,1,0.9802,0.6585,0.5447,0.906
03/29/14,1,0.9802,0.6585,0.5447,0.906
03/28/14,1,0.9802,0.6585,0.5447,0.906
03/27/14,1,0.9762,0.6552,0.5423,0.9015
03/26/14,1,0.9699,0.6494,0.5414,0.8956
03/25/14,1,0.9777,0.6488,0.5416,0.8946
03/24/14,1,0.9769,0.6473,0.5408,0.8916
03/23/14,1,0.9847,0.6479,0.5414,0.8928
03/22/14,1,0.9847,0.6479,0.5414,0.8928
03/21/14,1,0.9847,0.6479,0.5414,0.8928
03/20/14,1,0.9839,0.6449,0.5382,0.8875
03/19/14,1,0.9822,0.6433,0.5383,0.895
03/18/14,1,0.9935,0.6513,0.5459,0.9054
03/17/14,1,0.9947,0.6496,0.5436,0.9034
03/16/14,1,0.9993,0.6496,0.5435,0.902
03/15/14,1,0.9993,0.6496,0.5435,0.902
03/14/14,1,0.9993,0.6496,0.5435,0.902
03/13/14,1,0.9964,0.6482,0.5415,0.9037
03/12/14,1,1.0027,0.6466,0.5405,0.898
03/11/14,1,0.9961,0.6498,0.5417,0.8999
03/10/14,1,0.9961,0.6486,0.5408,0.9003
03/09/14,1,0.9971,0.6553,0.5429,0.9104
03/08/14,1,0.9971,0.6553,0.5429,0.9104
03/07/14,1,0.9971,0.6553,0.5429,0.9104
03/06/14,1,1.0004,0.6595,0.5431,0.9065
03/05/14,1,1.0069,0.6583,0.5409,0.904
03/04/14,1,1.0097,0.656,0.5409,0.9032
03/03/14,1,1.0101,0.6545,0.5387,0.9012
03/02/14,1,1.0037,0.6512,0.538,0.8995
03/01/14,1,1.0037,0.6512,0.538,0.8995
02/28/14,1,1.0037,0.6512,0.538,0.8995
02/27/14,1,1.0057,0.6579,0.5397,0.8984
02/26/14,1,1.0038,0.6566,0.5401,0.9012
02/25/14,1,1.0004,0.6565,0.5409,0.9029
02/24/14,1,1.0018,0.656,0.541,0.9011
02/23/14,1,0.9986,0.6534,0.537,0.8956
02/22/14,1,0.9986,0.6534,0.537,0.8956
02/21/14,1,0.9986,0.6534,0.537,0.8956
02/20/14,1,1.0053,0.6584,0.5412,0.9024
02/19/14,1,1.011,0.6644,0.5482,0.9132
02/18/14,1,1.0102,0.6641,0.5467,0.9118
02/17/14,1,1.0096,0.666,0.5454,0.9124
02/16/14,1,1.0106,0.6659,0.5463,0.9128
02/15/14,1,1.0106,0.6659,0.5463,0.9128
02/14/14,1,1.0106,0.6659,0.5463,0.9128
02/13/14,1,1.014,0.6646,0.546,0.9088
02/12/14,1,1.0058,0.6698,0.5503,0.9091
02/11/14,1,1.0036,0.6626,0.5504,0.9061
02/10/14,1,1.013,0.6639,0.5521,0.9054
02/09/14,1,1.0102,0.6656,0.5533,0.9034
02/08/14,1,1.0102,0.6656,0.5533,0.9034
02/07/14,1,1.0102,0.6656,0.5533,0.9034
02/06/14,1,1.0084,0.67,0.5553,0.9042
02/05/14,1,1.0132,0.6677,0.5557,0.9043
02/04/14,1,1.015,0.668,0.5538,0.9031
02/03/14,1,1.0265,0.6689,0.5524,0.9029
02/02/14,1,1.0254,0.6609,0.5428,0.8933
02/01/14,1,1.0254,0.6609,0.5428,0.8933
01/31/14,1,1.0254,0.6609,0.5428,0.8933
01/30/14,1,1.0186,0.6589,0.5428,0.8944
01/29/14,1,1.0239,0.6591,0.5418,0.8969
01/28/14,1,1.0201,0.6575,0.541,0.8974
01/27/14,1,1.0357,0.6631,0.5471,0.9057
01/26/14,1,1.0379,0.6605,0.5476,0.904
01/25/14,1,1.0379,0.6605,0.5476,0.904
01/24/14,1,1.0379,0.6605,0.5476,0.904
01/23/14,1,1.0224,0.6579,0.5407,0.8974
01/22/14,1,1.0279,0.6722,0.5506,0.9119
01/21/14,1,1.0354,0.6722,0.5538,0.9092
01/20/14,1,1.0371,0.6739,0.5568,0.9143
01/19/14,1,1.0372,0.6711,0.5545,0.9117
01/18/14,1,1.0372,0.6711,0.5545,0.9117
01/17/14,1,1.0372,0.6711,0.5545,0.9117
01/16/14,1,1.0408,0.6734,0.5603,0.9156
01/15/14,1,1.024,0.6709,0.557,0.9128
01/14/14,1,1.0206,0.6719,0.5587,0.9183
01/13/14,1,1.0113,0.6713,0.5583,0.9166
01/12/14,1,1.033,0.6767,0.5603,0.9195
01/11/14,1,1.033,0.6767,0.5603,0.9195
01/10/14,1,1.033,0.6767,0.5603,0.9195
01/09/14,1,1.0381,0.6766,0.5587,0.921
01/08/14,1,1.0354,0.6806,0.5634,0.9253
01/07/14,1,1.0477,0.6856,0.5699,0.9353
01/06/14,1,1.049,0.6898,0.5728,0.9383
01/05/14,1,1.0476,0.6912,0.574,0.9424
01/04/14,1,1.0476,0.6912,0.574,0.9424
01/03/14,1,1.0476,0.6912,0.574,0.9424
01/02/14,1,1.0623,0.6887,0.5704,0.9406
01/01/14,1,1.0513,0.6816,0.5683,0.94
12/31/13,1,1.0513,0.6816,0.5683,0.94
12/30/13,1,1.0512,0.6773,0.5665,0.9336
12/29/13,1,1.0526,0.6788,0.568,0.9378
12/28/13,1,1.0526,0.6788,0.568,0.9378
12/27/13,1,1.0526,0.6788,0.568,0.9378
12/26/13,1,1.0559,0.6888,0.5758,0.9425
12/25/13,1,1.0559,0.6888,0.5758,0.9425
12/24/13,1,1.0559,0.6888,0.5758,0.9425
12/23/13,1,1.0548,0.6885,0.5768,0.9434
12/22/13,1,1.0551,0.6849,0.5718,0.9353
12/21/13,1,1.0551,0.6849,0.5718,0.9353
12/20/13,1,1.0551,0.6849,0.5718,0.9353
12/19/13,1,1.0543,0.6826,0.5699,0.9329
12/18/13,1,1.0556,0.6839,0.5746,0.9404
12/17/13,1,1.0594,0.687,0.5809,0.9445
12/16/13,1,1.0563,0.6859,0.5788,0.9449
12/15/13,1,1.0498,0.6837,0.5768,0.9385
12/14/13,1,1.0498,0.6837,0.5768,0.9385
12/13/13,1,1.0498,0.6837,0.5768,0.9385
12/12/13,1,1.0439,0.6863,0.5763,0.9454
12/11/13,1,1.0372,0.6858,0.5763,0.9442
12/10/13,1,1.0298,0.6847,0.5728,0.9415
12/09/13,1,1.032,0.6834,0.5724,0.9377
12/08/13,1,1.0355,0.6874,0.5745,0.939
12/07/13,1,1.0355,0.6874,0.5745,0.939
12/06/13,1,1.0355,0.6874,0.5745,0.939
12/05/13,1,1.038,0.6903,0.5738,0.9384
12/04/13,1,1.0388,0.6904,0.573,0.9384
12/03/13,1,1.0282,0.6913,0.5718,0.9387
12/02/13,1,1.0295,0.6951,0.5742,0.9408
12/01/13,1,1.0375,0.6947,0.5785,0.9456
11/30/13,1,1.0375,0.6947,0.5785,0.9456
11/29/13,1,1.0375,0.6947,0.5785,0.9456
11/28/13,1,1.0375,0.6956,0.5788,0.9455
11/27/13,1,1.0396,0.6953,0.5799,0.9453
11/26/13,1,1.0423,0.7014,0.588,0.9501
11/25/13,1,1.0338,0.7007,0.5849,0.9469
11/24/13,1,1.0349,0.7018,0.5856,0.9487
11/23/13,1,1.0349,0.7018,0.5856,0.9487
11/22/13,1,1.0349,0.7018,0.5856,0.9487
11/21/13,1,1.0303,0.7088,0.5918,0.9549
11/20/13,1,1.0193,0.707,0.5922,0.9563
11/19/13,1,1.0177,0.7096,0.595,0.9581
11/18/13,1,1.0211,0.7102,0.5957,0.9599
11/17/13,1,1.0239,0.71,0.5947,0.9556
11/16/13,1,1.0239,0.71,0.5947,0.9556
11/15/13,1,1.0239,0.71,0.5947,0.9556
11/14/13,1,1.0247,0.7089,0.5935,0.9525
11/13/13,1,1.024,0.7107,0.5969,0.9534
11/12/13,1,1.0216,0.7094,0.5992,0.9528
11/11/13,1,1.0205,0.713,0.5975,0.9549
11/10/13,1,1.0108,0.7121,0.5948,0.9565
11/09/13,1,1.0108,0.7121,0.5948,0.9565
